Kraftstoffdruck,Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit
26419998,1.3722943,17.4,817,22,15,2.63,0,87.51745,2.0945747,31.764706,0.85877556,26.666666,41
28969998,1.3752947,17.4,788,22,15,10.86,0,87.31157,9.092622,34.117645,3.5461223,27.843138,39
32889998,1.3763251,17.4,3037,21,15,4.88,0,87.171684,3.6215212,51.764706,1.5934694,26.666666,44
27129998,1.3769385,17.5,1277,22,15,2.45,0,87.010086,1.7777779,16.862745,0.8,26.27451,45
25549998,1.3775086,17.5,827,22,14,2.59,0,86.86696,1.9220779,31.37255,0.8457143,27.450981,44
24999998,1.3780404,17.5,782,22,14,2.03,0,86.69311,1.5415282,32.156864,0.6628572,28.62745,43
29059998,1.3800408,17.6,2690,22,14,9.51,0,86.54403,7.763266,14.117647,3.1053064,28.235294,40
24449998,1.3811264,17.6,2909,21,14,3.9,0,86.36707,2.8942487,8.235294,1.2734694,28.235294,44
19990000,1.3819268,17.6,2763,22,14,3.61,0,86.21647,2.875062,7.8431373,1.1787754,29.019608,41
20430000,1.3826119,17.7,2580,22,14,3.22,0,86.06655,2.6959708,7.45098,1.0514286,29.80392,39
24769998,1.3834454,17.7,3001,21,14,3.23,0,85.89369,2.572424,14.90196,1.0546938,28.62745,41
21439998,1.3841534,17.7,1716,22,14,2.76,0,85.70416,2.5034015,7.45098,0.90122455,29.019608,36
24919998,1.3847973,17.7,840,22,14,2.37,0,85.472725,2.7638483,28.62745,0.7738775,28.235294,28
25129998,1.385367,17.8,783,22,14,2.38,0,85.22861,4.857143,29.80392,0.7771429,27.843138,16
29719998,1.3866405,17.8,2302,21,14,5.1,0,84.971535,11.102039,80.39216,1.665306,21.568628,15
30859998,1.3905598,17.8,1665,22,14,13.32,0,84.701546,19.769943,12.156863,4.3493876,13.333333,22
34300000,1.3913049,17.8,3688,21,14,3.35,0,84.51818,3.9067056,30.19608,1.0938776,11.372549,28
34100000,1.4040399,17.8,2753,20,14,54.21,0,84.3633,45.387753,100,17.701223,15.294118,39
31289998,1.4054073,17.9,2360,21,14,3.64,0,84.18802,2.2857144,89.411766,1.1885716,21.17647,52
32129998,1.4091345,17.9,1579,21,14,15.18,0,84.06417,10.115785,54.117645,4.9567347,25.09804,49
32239998,1.4095429,18,1675,21,14,1.84,0,83.959114,1.1780711,71.37255,0.6008163,27.058823,51
30549998,1.4100766,18,1778,21,14,1.73,0,83.83178,1.0270872,7.45098,0.56489795,28.62745,55
30529998,1.4105649,18.1,1806,22,14,1.82,0,83.72586,1.0612246,6.6666665,0.5942858,29.411764,56
30519998,1.4110384,18.1,1792,22,14,2,0,83.63299,1.1661807,6.6666665,0.6530612,29.80392,56
30509998,1.4115169,18.1,1755,22,14,2.18,0,83.54136,1.3182162,6.27451,0.71183676,29.80392,54
30509998,1.4121337,18.2,1621,22,14,2.35,0,83.4213,1.5046017,6.6666665,0.76734686,29.80392,51
30489998,1.4127738,18.2,1371,22,14,2.5,0,83.279945,1.8552874,12.941176,0.8163265,28.62745,44
29739998,1.4132515,18.2,1094,22,14,2.21,0,83.131294,2.122449,15.686275,0.72163266,27.450981,34
25559998,1.4137751,18.3,1039,22,14,2.5,0,82.97944,2.6333113,18.039215,0.8163265,22.352942,31
34610000,1.4184169,18.3,1041,22,14,17.11,0,82.787575,17.459185,53.333332,5.5869393,20.392157,32
31489998,1.4189686,18.3,1700,22,14,1.82,0,82.600204,1.56391,9.411765,0.5942858,22.745098,38
29339998,1.419509,18.4,1495,22,14,2.02,0,82.425125,1.8845482,13.725491,0.65959185,25.09804,35
28729998,1.420305,18.4,824,22,14,3.72,0,82.25362,5.0612245,23.137255,1.2146939,25.09804,24
34990000,1.4271464,18.4,1999,21,14,32.78,0,82.09871,38.2274,79.21568,10.703672,24.313726,28
31299998,1.4284396,18.4,2582,21,14,4.38,0,81.90936,4.086298,83.52941,1.4302043,23.529411,35
32709998,1.4378332,18.5,2478,21,14,29.76,0,81.72135,25.572502,15.686275,9.717551,25.09804,38
28429998,1.4385947,18.5,2786,21,14,3.24,0,81.59515,2.5189505,7.45098,1.0579592,25.882353,42
29559998,1.4395349,18.5,3098,21,14,4.01,0,81.4764,2.9758813,7.45098,1.3093878,25.09804,44
23269998,1.4403403,18.5,2892,21,14,3.45,0,81.358826,2.560297,7.45098,1.1265306,26.27451,44
20060000,1.4410014,18.6,2596,21,14,3.06,0,81.236336,2.5620096,7.45098,0.99918365,27.450981,39
26929998,1.4437311,18.6,2453,21,14,12.13,0,81.100334,11.002267,57.2549,3.9608164,28.235294,36
26039998,1.4443054,18.6,2818,21,15,2.29,0,80.9698,1.7803693,7.8431373,0.7477551,26.666666,42
25009998,1.4454694,18.7,2593,21,15,5.47,0,80.848404,4.700322,14.509804,1.7861224,27.450981,38
21599998,1.4460285,18.7,2379,21,15,2.44,0,80.715576,2.153337,6.6666665,0.7967347,27.843138,37
21709998,1.4466202,18.7,1859,22,15,2.22,0,80.53379,2.4996479,5.490196,0.7248979,24.705883,29
33349998,1.4533962,18.7,1340,21,15,21.43,0,80.28241,34.98776,60,6.9975514,17.254902,20
35210000,1.4590213,18.8,2378,20,15,22.75,0,80.13258,21.84874,51.372547,7.4285717,16.862745,34
34740000,1.4678667,18.8,2662,20,15,41.98,0,80.019394,35.14809,72.94118,13.707755,19.607843,39
34850000,1.475825,18.8,2753,21,15,34.97,0,79.90399,27.850676,56.862743,11.4187765,22.745098,41
32359998,1.4850018,18.8,2958,21,15,37.78,0,79.790794,28.037104,61.17647,12.336326,23.529411,44
29719998,1.4855938,18.9,3002,21,15,2.49,0,79.68071,1.8478663,7.0588236,0.8130612,24.705883,44
30659998,1.4875218,18.9,2911,21,15,8.31,0,79.56795,6.4606423,84.70588,2.7134697,25.09804,42
35330000,1.4918154,18.9,2952,21,15,17.41,0,79.45208,13.220693,66.666664,5.684898,25.882353,43
0,1.492948,19,3050,21,15,3.44,0,79.31115,2.4418812,8.627451,1.1232654,27.450981,46
27369998,1.4998484,19,2516,21,15,24.36,0,79.16193,20.932331,19.215687,7.9542856,28.62745,38
35390000,1.5131063,19.1,2995,20,15,44.12,0,79.027664,32.742115,61.960785,14.40653,27.058823,44
32669998,1.5141442,19.1,2632,21,15,4.23,0,78.94065,2.7082832,69.411766,1.3812244,26.27451,51
30199998,1.5149776,19.1,2484,21,15,2.85,0,78.84861,1.7233559,0,0.9306122,27.058823,54
25079998,1.5157464,19.2,2316,0,15,2.78,0,78.75521,1.745683,7.45098,0.90775514,29.019608,52
25169998,1.5162832,19.2,2053,22,15,1.82,0,78.63413,1.2919255,7.45098,0.5942858,30.19608,46
24589998,1.5168568,19.3,1754,22,15,1.86,0,78.481735,1.5573,5.098039,0.60734695,30.588236,39
34490000,1.5230323,19.3,1830,21,15,26.42,0,78.366905,22.120358,73.72549,8.626939,28.62745,39
31029998,1.5235019,19.3,1960,22,15,2.22,0,78.27398,1.685809,5.490196,0.7248979,27.843138,43
32149998,1.5256934,19.3,1893,22,15,10.46,0,78.179825,8.132168,6.6666665,3.4155104,28.235294,42
29709998,1.5262855,19.4,1943,22,15,2.23,0,78.06794,1.6549165,7.45098,0.7281633,28.62745,44
32889998,1.5327351,19.4,1993,21,15,27.37,0,77.966255,20.784054,68.62745,8.937143,28.62745,43
29839998,1.5333651,19.5,2071,22,0,2.06,0,77.84645,1.4622891,5.882353,0.672653,28.62745,46
29989998,1.5346682,19.5,2317,22,14,2.32,0,77.64893,1.5460224,6.27451,0.757551,28.235294,49
33429998,1.5353434,19.6,2051,21,14,2.96,0,77.55607,2.1966605,79.60784,0.9665307,27.843138,44
33299998,1.5408065,19.6,2009,22,14,20.62,0,77.45174,14.96236,9.411765,6.733062,28.62745,45
30299998,1.5414582,19.6,2029,22,14,2.36,0,77.346985,1.675244,6.6666665,0.77061224,29.019608,46
35390000,1.5468268,19.7,1855,22,14,20.41,0,77.232025,16.254854,17.254902,6.6644897,28.62745,41
31239998,1.5490654,19.7,2131,22,14,8.01,0,77.13081,5.564915,6.6666665,2.6155102,27.058823,47
30379998,1.5497731,19.8,2260,0,14,2.93,0,77.049614,1.9525198,12.941176,0.9567347,27.058823,49
30199998,1.5504005,19.8,1899,22,14,2.07,0,76.923294,1.6093295,5.882353,0.6759184,27.843138,42
35110000,1.5549937,19.8,1746,22,14,21.18,0,76.82299,18.199787,58.82353,6.915919,27.843138,38
30679998,1.5556694,19.8,1956,22,14,2.98,0,76.73491,2.2115028,6.6666665,0.9730612,27.843138,44
33289998,1.5596498,19.9,1833,22,14,17.66,0,76.63969,14.064709,16.078432,5.7665305,28.235294,41
30269998,1.5603628,19.9,2008,22,14,2.22,0,76.5202,1.6108843,8.235294,0.7248979,28.235294,45
33610000,1.5656456,20,1882,22,14,20.69,0,76.41689,16.08552,29.411764,6.7559185,29.019608,42
34800000,1.5738689,20,2022,21,14,29.57,0,76.31144,21.94434,58.82353,9.65551,28.62745,44
31989998,1.5772296,20,2190,22,14,10.79,0,76.208755,7.340136,6.6666665,3.5232654,28.62745,48
30599998,1.5778908,20.1,2409,22,14,2.74,0,76.143715,1.6881015,6.6666665,0.89469385,27.843138,53
29259998,1.5788299,20.1,1108,22,14,4.5,0,76.07324,3.1263566,12.156863,1.4693877,27.058823,47
25219998,1.5793375,20.1,789,22,14,2.36,0,75.95616,2.6572835,30.588236,0.77061224,27.058823,29
31699998,1.584912,20.1,1526,22,14,23.72,0,75.79109,51.635372,50.588234,7.745306,21.17647,15
33089998,1.5854816,20.2,1208,21,14,2.02,0,75.60385,3.6643991,39.60784,0.65959185,20.784313,18
29449998,1.5861568,20.2,823,22,14,2.8,0,75.44183,5.3781514,34.509804,0.9142857,22.745098,17
31779998,1.5870638,20.2,801,22,14,2.9,0,75.22244,6.763849,0,0.9469388,25.882353,14
29169998,1.5882338,20.2,4101,22,14,4.12,0,75.0311,8.408163,10.588235,1.345306,25.490196,16
27179998,1.5889754,20.2,984,22,14,3.11,0,74.844185,16.925169,30.588236,1.0155102,25.882353,6
27649998,1.5896449,20.2,1058,22,14,2.9,0,74.6669,13.527698,21.568628,0.9469388,25.882353,7
26659998,1.590294,20.2,1017,22,14,2.63,0,74.47837,12.268222,27.843138,0.85877556,25.882353,7
30429998,1.5927125,20.2,811,22,14,7.66,0,74.21747,250.12245,75.29412,2.5012245,25.490196,1
0,1.5934455,20.2,1032,22,14,3.28,0,74.038795,35.70068,30.588236,1.0710205,26.666666,3
0,1.5951595,20.2,1097,23,14,5.41,0,73.776535,35.70068,30.19608,1.7665306,26.666666,0
28779998,1.5957867,20.2,852,23,14,2.17,0,73.54221,70.85715,22.352942,0.70857143,27.450981,1
28809998,1.5957867,20.2,0,24,14,0,0,73.355064,70.85715,0,0,28.62745,0
28809998,1.5957867,20.2,0,25,14,0,0,73.148254,70.85715,0,0,0,0
28809998,1.5957867,20.2,0,26,14,0,0,72.92645,70.85715,0,0,29.411764,0
28809998,1.5957867,20.2,0,27,14,0,0,72.67644,70.85715,0,0,29.411764,0
