Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit,
0.0,0.0,0.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,75.29412,0.0,
0.0,0.0,0.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,75.29412,0.0,
0.0,0.0,0.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,75.29412,0.0,
0.0,0.0,0.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,75.29412,0.0,
0.0,0.0,0.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,75.29412,0.0,
0.0,0.0,0.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,75.29412,0.0,
0.0,0.0,0.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,75.29412,0.0,
0.0,0.0,0.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,75.29412,0.0,
0.0,0.0,0.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,75.29412,0.0,
0.0,0.0,0.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,75.29412,0.0,
0.0017578668,0.0,1492.0,19.0,16.0,6.72,0.0,0.0,0.0,28.62745,2.1942859,75.29412,0.0,
0.0037597353,0.0,1366.0,19.0,16.0,8.44,0.0,0.0,0.0,37.2549,2.7559183,75.29412,0.0,
0.0064260825,0.0,1397.0,19.0,16.0,10.51,0.0,0.0,0.0,46.27451,3.4318368,75.29412,0.0,
0.008603861,0.0,1417.0,20.0,16.0,10.0,0.0,0.0,0.0,44.705883,3.265306,75.29412,0.0,
0.01024118,0.0,1542.0,20.0,16.0,8.03,0.0,0.0,0.0,54.901962,2.6220407,75.68627,0.0,
0.012694164,0.0,0.0,20.0,16.0,8.58,0.0,0.22592673,93.38776,52.54902,2.801633,77.254906,3.0,
0.017923372,0.0,1679.0,20.0,16.0,19.88,0.0,0.2761487,649.1428,58.82353,6.4914284,75.68627,1.0,
0.018354008,0.0,2118.0,20.0,16.0,2.13,0.0,0.92627054,4.9679303,76.86275,0.69551027,72.15686,14.0,
0.020710332,0.0,1360.0,20.0,16.0,11.66,0.0,1.699494,21.151928,57.2549,3.807347,74.117645,18.0,
0.022830067,0.0,1408.0,20.0,16.0,9.89,0.0,1.9885963,40.36735,42.7451,3.229388,76.47059,8.0,
0.024611952,0.0,1410.0,20.0,16.0,7.96,0.0,1.9891168,129.9592,36.47059,2.599184,76.86275,2.0,
0.025439152,0.0,1202.0,20.0,16.0,3.96,0.0,1.9078302,129.9592,27.843138,1.2930613,76.47059,0.0,
0.026031958,0.0,1150.0,20.0,16.0,2.76,0.0,1.8308971,129.9592,34.901962,0.90122455,76.07843,0.0,
0.026777945,0.0,619.0,21.0,16.0,2.93,0.0,1.8842894,31.891155,0.0,0.9567347,75.68627,3.0,
0.028427748,0.0,1462.0,21.0,16.0,5.32,0.0,1.8377228,173.7143,25.09804,1.7371429,75.68627,1.0,
0.029328408,0.0,1022.0,21.0,16.0,4.11,0.0,1.9870511,22.367348,37.64706,1.3420409,74.90196,6.0,
0.03078885,0.0,1036.0,21.0,16.0,6.67,0.0,2.1604621,31.113703,36.862743,2.1779592,72.94118,7.0,
0.03211705,0.1,1877.0,20.0,16.0,6.32,0.0,2.5092268,15.874413,41.17647,2.0636737,71.37255,13.0,
0.034054983,0.1,1108.0,20.0,16.0,6.22,0.0,3.0771317,13.540135,29.80392,2.0310204,73.333336,15.0,
0.035526294,0.1,1183.0,20.0,16.0,5.74,0.0,3.5795953,11.025209,23.529411,1.8742857,73.333336,17.0,
0.036422003,0.1,1278.0,20.0,16.0,3.2,0.0,4.126161,5.804989,22.745098,1.044898,76.86275,18.0,
0.038901273,0.1,1165.0,20.0,16.0,10.15,0.0,4.5381875,19.495798,0.0,3.3142858,78.039215,17.0,
0.040651336,0.1,943.0,20.0,16.0,6.22,0.0,5.0881286,10.155102,77.64706,2.0310204,78.82353,20.0,
0.04295145,0.1,1096.0,20.0,16.0,10.41,0.0,5.5748367,14.779058,65.882355,3.3991835,78.039215,23.0,
0.04399329,0.2,1309.0,20.0,16.0,5.38,0.0,6.096705,6.2740526,61.960785,1.7567347,77.64706,28.0,
0.045769677,0.2,1338.0,20.0,16.0,8.62,0.0,6.6499414,9.70584,39.215687,2.8146937,76.86275,29.0,
0.047571477,0.2,1291.0,20.0,16.0,8.01,0.0,7.224099,9.019001,44.313725,2.6155102,76.47059,29.0,
0.048257586,0.2,1231.0,20.0,16.0,2.78,0.0,7.7936325,3.2419827,17.647058,0.90775514,78.039215,28.0,
0.048257586,0.2,842.0,20.0,16.0,0.0,0.0,8.061766,0.0,40.39216,0.0,80.0,18.0,
0.049891226,0.2,1309.0,20.0,16.0,7.03,0.0,8.207354,16.396502,21.568628,2.2955103,80.78432,14.0,
0.051816817,0.2,1702.0,20.0,16.0,8.55,0.0,8.388288,17.44898,7.8431373,2.791837,83.92157,16.0,
0.05636583,0.3,1641.0,19.0,16.0,22.31,0.0,8.689001,31.673468,67.45098,7.284898,83.52941,23.0,
0.05775611,0.3,1328.0,20.0,16.0,6.3,0.0,9.131551,7.0935965,16.078432,2.057143,80.0,29.0,
0.059516717,0.3,1356.0,20.0,16.0,7.63,0.0,9.596397,8.304762,34.509804,2.4914286,78.82353,30.0,
0.060833495,0.3,1406.0,20.0,16.0,5.11,0.0,10.115904,5.3824887,34.509804,1.6685715,78.82353,31.0,
0.061542135,0.4,1405.0,20.0,16.0,3.02,0.0,10.568355,3.1810403,14.117647,0.9861225,77.64706,31.0,
