Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit,
0.11073264,0.8,1217.0,14.0,10.0,2.39,0.0,16.115438,1.5926698,19.607843,0.7804082,69.803925,49.0,
0.11139604,0.8,1207.0,14.0,10.0,2.63,0.0,15.859338,1.5926698,14.117647,0.85877556,69.803925,0.0,
0.11413767,0.8,1187.0,14.0,10.0,10.92,0.0,16.312603,7.9238105,24.705883,3.5657146,69.803925,45.0,
0.114551425,0.8,1176.0,0.0,10.0,2.49,0.0,16.615656,1.7675242,12.54902,0.8130612,67.84314,46.0,
0.11692889,0.9,1188.0,14.0,10.0,10.8,0.0,17.00795,7.6663704,19.607843,3.5265305,65.4902,46.0,
0.11834125,0.9,1189.0,14.0,10.0,5.78,0.0,17.43016,4.102928,42.35294,1.887347,62.7451,46.0,
0.120580874,0.9,1205.0,14.0,10.0,11.28,0.0,17.764795,8.007098,63.137257,3.6832652,60.39216,46.0,
0.12370514,1.0,1540.0,14.0,10.0,16.24,0.0,18.092413,11.282675,64.70588,5.3028574,58.431374,47.0,
0.124971345,1.0,1605.0,14.0,10.0,7.55,0.0,18.39139,5.031237,25.490196,2.4653063,57.2549,49.0,
0.12527704,1.0,1529.0,14.0,10.0,1.86,0.0,18.670033,1.2653061,7.8431373,0.60734695,58.431374,48.0,
0.12584607,1.0,1363.0,14.0,10.0,2.71,0.0,18.94714,2.1069,11.764706,0.884898,61.568626,42.0,
0.12752917,1.0,1370.0,14.0,10.0,10.14,0.0,19.161282,7.8833823,41.960785,3.3110206,63.137257,42.0,
0.12797141,1.1,1370.0,14.0,10.0,2.36,0.0,19.408703,1.7921214,11.372549,0.77061224,64.70588,43.0,
0.12842244,1.1,869.0,14.0,10.0,2.35,0.0,19.614866,1.9675561,24.705883,0.76734686,66.666664,39.0,
0.1288329,1.1,800.0,14.0,10.0,2.2,0.0,19.709862,2.4771287,27.450981,0.71836734,68.62745,29.0,
0.12982014,1.1,1944.0,14.0,10.0,6.02,0.0,19.77421,7.280423,39.60784,1.9657143,69.01961,27.0,
0.13031745,1.1,1603.0,14.0,10.0,2.65,0.0,19.906271,2.6221397,9.803922,0.86530614,68.62745,33.0,
0.13190925,1.2,1475.0,14.0,10.0,8.54,0.0,20.025204,8.714286,50.588234,2.7885716,69.01961,32.0,
0.13255402,1.2,1679.0,14.0,10.0,3.35,0.0,20.19592,2.956426,20.392157,1.0938776,69.01961,37.0,
0.13527922,1.2,1812.0,14.0,10.0,13.23,0.0,20.395975,11.076924,20.784313,4.32,69.01961,39.0,
0.13692674,1.2,1883.0,14.0,10.0,9.56,0.0,20.577656,7.6137385,15.686275,3.1216328,69.411766,41.0,
0.14083204,1.3,1953.0,13.0,10.0,19.5,0.0,20.784824,15.530115,69.411766,6.3673472,69.411766,41.0,
0.14282008,1.3,1448.0,14.0,10.0,10.76,0.0,21.000372,7.985158,31.37255,3.5134695,68.62745,44.0,
0.14335014,1.3,1398.0,14.0,10.0,2.66,0.0,21.22798,1.9740261,12.156863,0.86857146,68.62745,44.0,
0.1439179,1.3,1335.0,14.0,10.0,2.69,0.0,21.443735,2.0913508,12.54902,0.87836736,69.01961,42.0,
0.144473,1.4,1250.0,14.0,10.0,2.53,0.0,21.631117,2.1182628,12.941176,0.82612246,69.411766,39.0,
0.14605395,1.4,1254.0,14.0,10.0,6.0,0.0,21.851168,5.0235486,32.156864,1.9591838,67.05882,39.0,
0.1475742,1.4,1310.0,14.0,10.0,8.92,0.0,21.998497,7.281633,42.35294,2.9126532,66.666664,40.0,
0.14821887,1.4,1365.0,14.0,10.0,2.42,0.0,22.2617,1.8376839,24.313726,0.7902041,68.23529,43.0,
0.15247807,1.4,0.0,13.0,10.0,15.8,0.0,21.982729,1.8376839,54.509804,5.1591835,67.05882,0.0,
0.15247807,1.5,1614.0,14.0,10.0,0.0,0.0,22.337954,0.0,9.411765,0.0,0.0,48.0,
0.15306762,1.5,1371.0,14.0,10.0,2.76,0.0,22.538292,2.095871,11.764706,0.90122455,64.70588,43.0,
0.15365382,1.6,1191.0,14.0,10.0,2.16,0.0,22.775198,1.6793004,16.078432,0.7053062,67.45098,42.0,
0.15411091,1.6,840.0,14.0,10.0,2.41,0.0,22.852953,2.4591837,27.058823,0.7869388,69.803925,32.0,
0.15449965,1.6,807.0,14.0,10.0,2.18,0.0,22.877707,2.7378335,26.27451,0.71183676,69.803925,26.0,
0.15493448,1.6,789.0,14.0,10.0,2.07,0.0,22.741106,8.44898,25.882353,0.6759184,68.62745,8.0,
0.15580966,1.6,1099.0,14.0,10.0,4.65,0.0,22.620834,18.979593,11.764706,1.5183674,65.882355,8.0,
0.15662792,1.6,1252.0,14.0,10.0,4.04,0.0,22.493525,16.489796,27.843138,1.3191837,64.31373,8.0,
0.15723053,1.6,1222.0,14.0,10.0,2.99,0.0,22.38625,9.763266,16.470589,0.9763265,64.31373,10.0,
0.1576692,1.6,906.0,14.0,10.0,2.46,0.0,22.255163,16.065306,24.705883,0.8032653,63.92157,5.0,
0.15887132,1.6,732.0,14.0,10.0,5.78,0.0,22.096092,47.183674,80.0,1.887347,63.92157,4.0,
0.15929599,1.6,903.0,14.0,10.0,2.45,0.0,21.951143,40.0,17.254902,0.8,63.92157,2.0,
0.16052316,1.6,1199.0,14.0,10.0,7.55,0.0,21.837261,49.306126,44.705883,2.4653063,63.137257,5.0,
0.16105676,1.6,965.0,14.0,10.0,2.69,0.0,21.724585,10.979592,28.62745,0.87836736,63.92157,8.0,
0.16157632,1.6,809.0,14.0,10.0,3.24,0.0,21.602562,35.265305,39.60784,1.0579592,65.09804,3.0,
0.163232,1.6,1420.0,14.0,10.0,9.05,0.0,21.457506,147.75511,47.45098,2.9551022,65.09804,2.0,
0.16400722,1.6,906.0,14.0,10.0,3.62,0.0,21.341995,14.77551,36.47059,1.1820408,65.4902,8.0,
0.16459747,1.6,819.0,14.0,10.0,3.01,0.0,21.17434,14.77551,35.686275,0.98285717,67.05882,0.0,
0.165215,1.6,796.0,15.0,10.0,2.88,0.0,20.996521,14.77551,36.862743,0.94040823,67.45098,0.0,
0.16570057,1.6,780.0,15.0,10.0,2.84,0.0,20.855913,14.77551,36.47059,0.92734694,67.84314,0.0,
0.16690002,1.6,966.0,15.0,10.0,7.29,0.0,20.72237,14.77551,58.039215,2.3804083,67.84314,0.0,
0.16751961,1.6,838.0,15.0,10.0,3.3,0.0,20.571836,14.77551,38.039215,1.077551,67.84314,0.0,
0.16801018,1.6,798.0,15.0,10.0,2.97,0.0,20.44154,14.77551,36.47059,0.969796,67.45098,0.0,
0.16852343,1.6,790.0,15.0,10.0,2.8,0.0,20.298834,14.77551,36.07843,0.9142857,67.84314,0.0,
0.17034298,1.6,1382.0,16.0,10.0,7.83,0.0,20.120592,14.77551,48.235294,2.5567346,67.05882,0.0,
0.17129771,1.6,987.0,16.0,10.0,5.3,0.0,20.065666,14.421768,32.156864,1.7306123,65.4902,12.0,
0.17175215,1.6,779.0,16.0,10.0,2.35,0.0,19.996086,6.9758806,33.333332,0.76734686,65.882355,11.0,
0.17348552,1.6,1694.0,16.0,10.0,8.28,0.0,19.916105,30.040817,32.156864,2.7036736,67.05882,9.0,
0.17543356,1.7,1153.0,16.0,10.0,9.67,0.0,19.87973,21.05034,46.27451,3.157551,67.45098,15.0,
0.1760123,1.7,848.0,16.0,10.0,2.69,0.0,19.81803,7.319728,29.80392,0.87836736,67.84314,12.0,
0.17691197,1.7,979.0,16.0,10.0,5.29,0.0,19.739225,24.676384,50.588234,1.7273469,68.23529,7.0,
0.17727864,1.7,843.0,16.0,10.0,2.1,0.0,19.659197,9.7959175,23.137255,0.68571424,68.23529,7.0,
0.1777271,1.7,858.0,16.0,10.0,2.35,0.0,19.572916,10.962098,74.117645,0.76734686,67.84314,7.0,
0.1790138,1.7,1483.0,15.0,10.0,6.92,0.0,19.489971,32.279884,29.019608,2.2595918,67.05882,7.0,
0.18305072,1.7,2121.0,15.0,10.0,23.89,0.0,19.457273,55.72011,73.72549,7.8008156,65.4902,14.0,
0.18470718,1.7,1530.0,15.0,10.0,8.51,0.0,19.481447,12.081634,11.372549,2.7787757,61.960785,23.0,
0.18527296,1.7,1299.0,15.0,10.0,3.37,0.0,19.484476,5.5020404,18.431372,1.1004081,62.35294,20.0,
0.18586951,1.7,855.0,15.0,10.0,3.3,0.0,19.443913,8.288854,35.686275,1.077551,63.137257,13.0,
0.18789609,1.7,1490.0,15.0,10.0,8.93,0.0,19.37804,26.50835,32.941177,2.9159186,63.137257,11.0,
0.18849468,1.7,846.0,15.0,10.0,3.63,0.0,19.31971,13.170069,40.784313,1.1853062,63.92157,9.0,
0.19095974,1.7,1574.0,15.0,10.0,14.58,0.0,19.220253,238.04083,30.19608,4.7608166,64.31373,2.0,
0.19428001,1.7,1723.0,15.0,10.0,17.77,0.0,19.168444,52.74954,53.333332,5.802449,62.7451,11.0,
0.19740401,1.7,2718.0,15.0,10.0,19.67,0.0,19.172874,32.11429,15.294118,6.4228573,62.35294,20.0,
0.19924131,1.8,1520.0,15.0,10.0,11.31,0.0,19.182768,17.586004,36.862743,3.693061,61.568626,21.0,
0.19972643,1.8,1599.0,15.0,10.0,2.44,0.0,19.214563,3.3197277,5.882353,0.7967347,67.84314,24.0,
0.20022598,1.8,831.0,15.0,10.0,2.68,0.0,19.20711,4.8616776,31.37255,0.87510204,69.803925,18.0,
0.20284468,1.8,2223.0,15.0,10.0,12.97,0.0,19.163662,32.57771,35.686275,4.235102,68.62745,13.0,
0.20729111,1.8,1953.0,14.0,10.0,21.72,0.0,19.212742,26.267572,82.35294,7.0922446,66.27451,27.0,
0.21439241,1.8,2917.0,14.0,10.0,40.65,0.0,19.330135,33.183674,87.45098,13.27347,65.882355,40.0,
0.22044991,1.9,2368.0,14.0,10.0,32.0,0.0,19.51686,20.897959,59.60784,10.448979,70.196075,50.0,
0.22694424,1.9,2773.0,13.0,10.0,39.19,0.0,19.73092,21.32789,84.31373,12.796735,74.90196,60.0,
0.22808182,1.9,2539.0,14.0,10.0,6.82,0.0,19.981583,3.3237891,3.9215686,2.2269387,67.45098,67.0,
0.22953984,2.0,2168.0,14.0,10.0,6.67,0.0,20.306208,3.2506852,10.980392,2.1779592,56.862743,67.0,
0.2299875,2.0,2095.0,14.0,10.0,2.39,0.0,20.568949,1.200628,18.039215,0.7804082,58.039215,65.0,
0.2354331,2.1,2155.0,13.0,10.0,20.89,0.0,20.937513,10.335189,57.2549,6.8212247,63.137257,66.0,
0.24306652,2.1,2430.0,13.0,10.0,37.79,0.0,21.269257,16.675125,90.588234,12.339592,63.52941,74.0,
0.25190356,2.2,2705.0,13.0,10.0,42.25,0.0,21.660044,16.824293,96.07843,13.795919,65.4902,82.0,
0.2529454,2.2,2864.0,13.0,10.0,4.44,0.0,22.149052,1.6108843,8.235294,1.4497958,66.666664,90.0,
0.25847384,2.3,2822.0,13.0,10.0,32.84,0.0,22.480522,12.325591,83.92157,10.723265,67.05882,87.0,
0.26389664,2.3,2886.0,13.0,10.0,32.04,0.0,22.847975,11.755102,76.07843,10.462041,68.62745,89.0,
0.27311975,2.4,3021.0,13.0,10.0,44.54,0.0,23.255209,15.638359,85.882355,14.5436735,68.62745,93.0,
0.28251895,2.4,3246.0,13.0,10.0,51.3,0.0,23.675007,16.75102,100.0,16.75102,68.23529,100.0,
