Kraftstoffdruck,Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit
25359998,0.9912554,14,3245,10,6,4.83,0,101.84572,1.2418448,7.45098,1.577143,16.078432,127
25729998,0.99198776,14.1,3103,10,7,3.26,0,101.94129,0.8797437,7.45098,1.0644898,16.470589,121
26619998,0.9935668,14.1,2951,10,6,8.27,0,101.996414,2.348181,34.901962,2.7004082,16.470589,115
28379998,0.9957954,14.2,2952,10,6,11.79,0,102.04641,3.377014,61.960785,3.8497958,16.470589,114
35050000,0.9957954,14.3,2939,10,6,0,0,102.1052,0,63.137257,0,16.078432,113
31789998,0.9967047,14.3,2950,10,6,5.56,0,102.151215,1.5787045,7.8431373,1.8155103,15.686275,115
35390000,1.0082048,14.4,2945,9,6,48.84,0,102.206696,14.113057,98.82353,15.947755,14.117647,113
35340000,1.0190895,14.5,3073,9,6,53.91,0,102.28002,14.792661,100,17.603266,13.725491,119
35060000,1.0292612,14.6,3182,9,6,55.96,0,102.35717,14.977585,100,18.272654,14.117647,122
35450000,1.0405792,14.6,3289,9,6,59.25,0,102.45823,15.233811,100,19.346941,14.117647,127
34460000,1.0510458,14.7,3378,9,6,62.04,0,102.55747,15.583048,100,20.257961,13.333333,130
35480000,1.0633757,14.8,3472,9,6,63.88,0,102.68671,15.566249,100,20.858774,12.941176,134
35500000,1.0784625,14.9,3598,9,6,66.32,0,102.85676,15.692399,100,21.65551,12.941176,138
34650000,1.0908743,15,3681,9,6,68.42,0,103.00651,15.733257,100,22.341225,12.941176,142
34690000,1.1025864,15,3760,9,6,69.76,0,103.15859,15.601902,100,22.778776,13.333333,146
30329998,1.1025864,15.1,3796,9,6,0,0,103.347595,0,10.980392,0,13.725491,149
24959998,1.1035991,15.2,3621,10,6,5.14,0,103.50636,1.1819489,8.235294,1.6783674,13.333333,142
34880000,1.1088822,15.3,3631,9,6,29.87,0,103.644135,6.917355,56.862743,9.75347,13.725491,141
35240000,1.1128522,15.3,3627,9,6,24.01,0,103.77201,5.560284,54.117645,7.84,14.509804,141
26389998,1.113509,15.4,3529,9,6,3.6,0,103.90077,0.85181904,6.6666665,1.1755103,15.294118,138
24609998,1.114223,15.5,3406,10,6,4.41,0,103.997826,1.0827066,7.0588236,1.4399998,16.078432,133
34640000,1.1234305,15.6,3413,9,6,40.54,0,104.1278,10.028448,64.70588,13.237552,16.470589,132
35560000,1.1317766,15.7,3471,9,6,46.1,0,104.238,11.233626,86.666664,15.05306,16.470589,134
0,1.1411407,15.7,3531,9,6,52.01,0,104.35794,12.396246,88.23529,16.982857,0,137
35310000,1.150718,15.8,3549,8,6,35.22,0,104.542915,8.333629,80.78432,11.500407,16.078432,138
35100000,1.1576612,15.9,3551,8,0,38.16,0,104.66531,9.029282,40.39216,12.460409,16.078432,138
32319998,1.1645124,16,3520,9,6,27.21,0,104.82822,6.4853272,10.196078,8.884898,16.078432,137
35050000,1.1731023,16.1,3513,9,6,45.95,0,104.94465,11.032413,53.72549,15.004082,15.686275,136
34420000,1.1822418,16.2,3522,8,6,51.78,0,105.05347,12.432173,90.588234,16.907755,15.294118,136
35680000,1.1921078,16.3,3591,8,6,60.53,0,105.16316,14.219352,100,19.764898,15.686275,139
34970000,1.2021488,16.3,3654,8,6,61.81,0,105.2814,14.21328,100,20.182858,15.686275,142
34610000,1.2114846,16.4,3665,8,6,44.77,0,105.43187,10.294913,86.666664,14.618776,15.294118,142
34590000,1.2183017,16.5,3688,8,6,34.35,0,105.57794,7.8435845,89.01961,11.216326,15.294118,143
33249998,1.2192243,16.6,3650,8,6,5.68,0,105.69351,1.3061224,18.431372,1.8546939,15.686275,142
25399998,1.2200382,16.6,3580,9,6,4.48,0,105.81128,1.0524154,14.90196,1.4628572,15.686275,139
30919998,1.2242544,16.7,3512,9,6,25.71,0,105.910614,6.127812,7.8431373,8.3951025,15.686275,137
34930000,1.2333761,16.8,3487,8,5,40.47,0,106.03751,9.788662,66.666664,13.214694,15.686275,135
32719998,1.2362775,16.9,3439,9,5,15.82,0,106.13604,3.8550105,31.764706,5.1657143,0,134
29469998,1.2373124,17,3269,9,5,4.1,0,106.24166,1.0459183,7.45098,1.3387755,15.686275,128
29839998,1.2382493,17.1,3053,9,5,3.41,0,106.30846,0.93568856,6.6666665,1.1134694,16.078432,119
24209998,1.2398897,17.1,2946,9,5,9.76,0,106.33831,2.771251,14.117647,3.1869388,16.470589,115
22699998,1.2405813,17.2,2843,9,5,3.69,0,106.35369,1.0854937,6.6666665,1.204898,16.470589,111
22989998,1.2411255,17.3,2705,10,5,3.32,0,106.3526,1.0227185,7.0588236,1.0840816,16.470589,106
23229998,1.2415233,17.3,2591,10,5,2.39,0,106.33583,0.7726814,7.45098,0.7804082,16.470589,101
20660000,1.2420349,17.4,2509,10,5,3.1,0,106.310036,1.0329028,8.235294,1.0122448,16.470589,98
19960000,1.2425,17.4,2422,10,5,2.89,0,106.276,0.99334055,6.6666665,0.9436735,16.470589,95
19990000,1.2430688,17.5,2286,10,5,2.87,0,106.212296,1.0529695,7.45098,0.93714285,16.470589,89
20030000,1.2435725,17.5,2162,10,5,2.72,0,106.13938,1.044898,7.45098,0.8881633,16.862745,85
27789998,1.246555,17.6,2133,10,5,18.39,0,106.0669,7.323046,56.862743,6.0048976,16.470589,82
32909998,1.2490077,17.6,2134,9,5,12.49,0,105.9799,4.9736185,47.058823,4.078367,16.470589,82
31139998,1.2490077,17.7,2128,9,5,0,0,105.86938,0,8.235294,0,16.078432,83
26859998,1.2495371,17.7,2050,10,5,2.57,0,105.77183,1.0489796,6.6666665,0.8391837,16.078432,80
23579998,1.2499422,17.8,1986,10,5,2.49,0,105.6895,1.0423862,7.0588236,0.8130612,16.078432,78
20670000,1.2503246,17.8,1891,10,5,2.34,0,105.592415,1.0466871,7.0588236,0.7640816,15.686275,73
27819998,1.2538023,17.8,1871,10,5,17.42,0,105.470856,7.9002266,49.80392,5.6881633,14.90196,72
32959998,1.2552994,17.9,1863,9,5,9.15,0,105.37201,4.14966,21.568628,2.9877553,13.333333,72
32239998,1.2566888,17.9,1830,9,5,6.62,0,105.242386,3.0445528,38.039215,2.1616325,11.764706,71
32109998,1.2572055,18,1826,9,5,3.02,0,105.137344,1.3889049,10.980392,0.9861225,10.980392,71
35380000,1.2596105,18,1846,9,5,10.97,0,105.00363,5.0451283,35.294117,3.582041,10.588235,71
29809998,1.2600939,18,1816,10,5,2.65,0,104.890015,1.2361517,7.0588236,0.86530614,9.019608,70
26709998,1.2604735,18.1,1672,10,5,2.09,0,104.76471,1.0340136,7.0588236,0.682449,10.196078,66
34850000,1.2604735,18.1,1658,9,5,0,0,104.5632,0,77.254906,0,10.588235,63
30709998,1.2618994,18.2,1706,9,5,6.52,0,104.4138,3.2257268,20,2.1289797,12.941176,66
26499998,1.262424,18.2,1565,10,5,2.19,0,104.232735,1.1722986,9.411765,0.71510214,14.117647,61
35020000,1.2660187,18.3,1599,9,5,19.1,0,104.09047,10.224155,72.54902,6.236735,13.725491,61
32209998,1.2668966,18.3,1614,10,5,3.64,0,103.91815,1.8866216,19.215687,1.1885716,12.54902,63
33690000,1.270841,18.3,1668,9,5,20.63,0,103.786,10.525511,12.156863,6.7363267,12.941176,64
30269998,1.2713186,18.4,1649,10,5,2.92,0,103.67363,1.489796,9.019608,0.95346946,13.725491,64
27279998,1.2717109,18.4,1550,10,5,2.43,0,103.552185,1.3224491,8.627451,0.7934695,14.117647,60
35120000,1.2747654,18.4,1590,10,5,18.74,0,103.43295,10.031449,71.37255,6.119184,14.117647,61
35410000,1.2795293,18.5,1690,9,5,23.82,0,103.280685,11.966091,82.745094,7.777959,14.90196,65
35450000,1.2843874,18.5,1832,9,5,21.79,0,103.171974,10.164433,75.68627,7.115103,15.294118,70
35060000,1.2849122,18.6,1926,9,5,3.19,0,103.09318,1.3888435,15.686275,1.0416327,15.294118,75
35100000,1.2874318,18.6,1944,9,5,15.28,0,103.01455,6.652517,50.19608,4.9893875,0,75
35130000,1.2903332,18.6,1991,9,5,12.81,0,102.91496,5.4322824,48.235294,4.1828575,15.686275,77
35370000,1.29335,18.7,2044,9,5,17.72,0,102.84126,7.3242054,44.705883,5.7861223,16.078432,79
34960000,1.297455,18.7,2081,9,5,19.85,0,102.76679,8.102041,43.92157,6.4816327,16.078432,80
35020000,1.2991579,18.8,2095,9,5,10.16,0,102.70571,4.095742,26.27451,3.3175511,0,81
34960000,1.3030142,18.9,0,9,5,13.93,0,102.60558,5.6155205,36.862743,4.5485716,16.078432,81
35390000,1.3082323,18.9,2160,9,5,30.93,0,102.550606,12.168184,88.62745,10.099592,16.078432,83
34740000,1.3135054,18.9,2229,9,5,27.95,0,102.49571,10.737097,81.56863,9.126532,15.294118,85
35540000,1.3196471,19,2339,8,5,37.68,0,102.462074,13.670748,97.64706,12.303673,13.333333,90
34510000,1.3277049,19,2489,8,5,44.33,0,102.439735,15.236951,100,14.475102,12.54902,95
35600000,1.3357054,19.1,2612,8,5,47.86,0,102.43581,15.473025,100,15.627755,12.941176,101
34130000,1.3449508,19.1,2778,8,5,54.45,0,102.445724,16.773201,100,17.779593,13.725491,106
34880000,1.3540666,19.2,2914,8,5,53.86,0,102.47212,15.702623,100,17.586939,14.509804,112
32479998,1.3563465,19.3,2959,9,5,10.03,0,102.522224,2.8233635,10.980392,3.275102,14.509804,116
35590000,1.369688,19.4,3037,8,5,51.02,0,102.579346,14.361716,0,16.659592,14.509804,116
29349998,1.370726,19.4,2962,9,5,5.64,0,102.625244,1.5607057,7.0588236,1.8416326,14.90196,118
25199998,1.3718257,19.5,2813,9,5,6.6,0,102.647675,1.9415333,13.333333,2.155102,14.90196,111
23109998,1.3723311,19.6,2602,10,5,2.63,0,102.648766,0.83376265,6.6666665,0.85877556,13.725491,103
25699998,1.373732,19.6,2521,10,5,8.43,0,102.63372,2.8377864,34.117645,2.752653,14.117647,97
28719998,1.3742921,19.7,2528,9,5,3.42,0,102.6216,1.1395253,7.0588236,1.1167347,14.509804,98
29129998,1.3763361,19.7,2504,9,5,12.54,0,102.604385,4.265306,57.64706,4.094694,15.294118,96
34890000,1.3800012,19.8,2488,9,5,22.3,0,102.58696,7.585033,46.27451,7.281632,15.686275,96
29659998,1.3805212,19.8,2365,9,5,2.58,0,102.553795,0.9058591,6.27451,0.84244895,16.078432,93
28419998,1.3815193,19.9,2264,9,5,4.54,0,102.50748,1.6846012,20.392157,1.482449,16.078432,88
27939998,1.3820671,19.9,2262,9,5,2.94,0,102.46491,1.090909,12.941176,0.96,16.078432,88
35100000,1.3848834,20,2269,9,5,15.69,0,102.42419,5.8218923,25.490196,5.1232653,16.078432,88
28969998,1.3855258,20,2284,9,5,3.12,0,102.38092,1.1446915,14.90196,1.0187755,16.078432,89
32999998,1.3898493,20.1,2283,9,5,20.44,0,102.33343,7.584416,61.568626,6.674286,16.078432,88
28439998,1.3902851,20.1,2258,9,5,2.61,0,102.29621,0.96846,9.803922,0.85224485,16.078432,88
34900000,1.3942468,20.2,2273,9,5,23.92,0,102.25948,8.875695,20,7.810612,16.078432,88
34750000,1.3974001,20.2,2290,9,5,19.07,0,102.222984,7.0760665,57.64706,6.2269387,16.470589,88
32199998,1.3982813,20.3,2289,9,5,4.9,0,102.186264,1.7977527,23.137255,1.6,16.470589,89
34790000,1.4024669,20.3,2306,9,5,23.86,0,102.150665,8.753956,62.7451,7.791021,16.078432,89
25959998,1.4036415,20.4,2277,9,5,4.74,0,102.09301,1.7790287,22.352942,1.547755,16.470589,87
26809998,1.4048271,20.4,2191,9,5,6.5,0,102.04539,2.496999,26.666666,2.1224492,16.470589,85
35240000,1.4082478,20.5,2215,9,5,21.44,0,102.00388,8.236255,60.784313,7.0008163,16.470589,85
35260000,1.4128631,20.5,2259,9,5,25.66,0,101.962776,9.630776,61.568626,8.378776,0,87
0,1.4177157,20.6,2206,9,5,14.99,0,101.884544,5.6915045,20,4.894694,16.470589,86
30859998,1.4184109,20.7,2174,9,5,2.93,0,101.82775,1.1124822,7.0588236,0.9567347,16.470589,86
31549998,1.4201719,20.7,2149,9,5,9.21,0,101.77353,3.6233099,40,3.007347,16.470589,83
34780000,1.4210557,20.8,2184,9,5,5.11,0,101.727425,1.9863946,58.431374,1.6685715,16.470589,84
35440000,1.427025,20.8,2264,9,5,36.3,0,101.69109,13.6242075,96.07843,11.853061,15.686275,87
35820000,1.4341174,20.9,2399,8,5,37.83,0,101.66403,13.426797,94.5098,12.3526535,15.294118,92
34500000,1.4415915,20.9,2509,8,5,43.9,0,101.6522,14.778034,100,14.334694,15.294118,97
33369998,1.4496078,21,2595,9,5,48.19,0,101.65057,15.579712,14.509804,15.735509,15.294118,101
31859998,1.4570633,21,2636,9,5,39.94,0,101.65154,12.785913,12.54902,13.041632,15.294118,102
29849998,1.4575417,21.1,2294,10,5,2.33,0,101.631386,0.80085933,5.098039,0.76081634,14.509804,95
30059998,1.4579409,21.1,1834,10,5,2.08,0,101.550476,0.93038857,5.882353,0.67918366,13.725491,73
27169998,1.4582831,21.2,1605,10,5,1.93,0,101.4527,0.9846939,9.019608,0.6302041,12.54902,64
25089998,1.4588612,21.2,897,10,5,2.38,0,101.24834,1.7662338,25.09804,0.7771429,10.980392,44
24929998,1.4593081,21.2,810,10,5,2.19,0,100.988785,5.1078725,27.058823,0.71510214,8.627451,14
29019998,1.4605082,21.2,1354,10,5,7.4,0,100.7504,5.1078725,47.843136,2.4163268,7.45098,0
35650000,1.4670823,21.2,2632,9,5,34.35,0,100.51774,65.978386,90.588234,11.216326,5.882353,17
34870000,1.4872141,21.2,6476,9,5,86.43,0,100.33067,62.715652,44.313725,28.222042,4.3137255,45
35370000,1.4979806,21.3,4106,9,5,66.35,0,100.23142,37.353977,99.21568,21.665308,4.7058825,58
35340000,1.4988431,21.3,4200,9,5,4.81,0,100.16122,2.1515236,6.6666665,1.5706122,5.490196,73
31699998,1.4995731,21.3,2331,10,5,3.59,0,100.04682,1.9217129,7.8431373,1.1722449,8.235294,61
25849998,1.500214,21.4,1075,10,5,2.59,0,99.88747,1.5376624,19.215687,0.8457143,12.54902,55
27669998,1.500981,21.4,1757,10,5,2.99,0,99.71974,1.808012,14.509804,0.9763265,14.117647,54
0,1.5031531,21.5,1752,10,0,11.58,0,99.5952,7.134386,53.333332,3.7812247,14.509804,53
30119998,1.50376,21.5,0,0,5,1.8,0,99.392044,1.0311494,7.0588236,0.58775514,14.90196,57
34370000,1.508453,21.6,1823,10,4,19.87,0,99.24757,11.586007,66.666664,6.488164,14.90196,56
32309998,1.5088474,21.6,1921,10,4,2.27,0,99.148674,1.2563128,6.6666665,0.7412245,15.294118,59
31049998,1.5099885,21.6,1884,10,5,6.71,0,99.050964,3.7776215,36.07843,2.1910205,15.686275,58
34380000,1.5124873,21.7,1946,10,4,15.12,0,98.960785,8.228572,39.60784,4.9371433,15.686275,60
29599998,1.5129026,21.7,1882,10,4,2.51,0,98.868515,1.3891388,7.0588236,0.8195919,14.90196,59
26259998,1.5134107,21.7,914,10,4,2.44,0,98.69484,2.0429096,23.529411,0.7967347,13.333333,39
24909998,1.5137879,21.7,822,11,5,2.29,0,98.52173,3.2511091,26.666666,0.7477551,9.411765,23
24849998,1.5142065,21.7,795,11,5,2.5,0,98.323166,6.279434,30.980392,0.8163265,7.0588236,13
24909998,1.5145597,21.7,784,11,5,2.11,0,98.1026,22.965984,27.450981,0.68897957,6.27451,3
25109998,1.5149617,21.7,787,11,5,2.11,0,97.84502,22.965984,28.235294,0.68897957,8.627451,0
24949998,1.5154505,21.7,782,11,5,2.13,0,97.53633,22.965984,27.450981,0.69551027,12.54902,0
25079998,1.51599,21.7,786,11,5,2.16,0,97.20241,22.965984,27.843138,0.7053062,14.117647,0
25009998,1.5163451,21.7,783,11,5,2.12,0,96.97934,22.965984,27.450981,0.6922449,0,0
24939998,1.5168024,21.7,787,11,5,2.13,0,96.695206,22.965984,27.450981,0.69551027,15.686275,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
