Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit,
0.0024276164,0.0,1097.0,36.0,18.0,4.15,0.0,0.0,0.0,29.019608,1.3551021,30.588236,0.0,
0.0033015213,0.0,1098.0,36.0,18.0,4.2,0.0,0.0,0.0,29.019608,1.3714285,30.588236,0.0,
0.0046140165,0.0,1086.0,36.0,18.0,5.26,0.0,0.0,0.0,32.54902,1.7175511,30.588236,0.0,
0.005621726,0.0,1103.0,36.0,18.0,4.4,0.0,0.36291766,71.83673,29.411764,1.4367347,30.19608,2.0,
0.0068018595,0.0,1102.0,36.0,18.0,5.01,0.0,0.62023,81.79592,34.901962,1.6359185,30.19608,2.0,
0.008671701,0.0,1100.0,36.0,18.0,7.75,0.0,0.67290926,253.06122,30.19608,2.5306122,30.19608,1.0,
0.0100024445,0.0,1145.0,36.0,18.0,5.04,0.0,0.71604544,164.57144,26.666666,1.6457144,29.80392,1.0,
0.011836273,0.0,1218.0,36.0,18.0,7.91,0.0,0.6417322,164.57144,52.156864,2.5828571,28.235294,0.0,
0.013629956,0.0,1552.0,37.0,18.0,5.83,0.0,1.8948946,17.306124,21.960785,1.9036735,27.058823,11.0,
0.014891835,0.0,807.0,37.0,18.0,6.02,0.0,2.6642935,16.380953,64.31373,1.9657143,27.450981,12.0,
0.017694212,0.0,1138.0,37.0,18.0,11.17,0.0,3.1940074,40.526077,31.37255,3.647347,27.058823,9.0,
0.018933948,0.0,1365.0,37.0,18.0,6.11,0.0,3.8146498,15.346939,51.372547,1.9951022,25.882353,13.0,
0.019842397,0.0,1116.0,37.0,18.0,4.05,0.0,4.6768904,7.7791123,25.490196,1.3224491,25.490196,17.0,
0.020767627,0.1,1096.0,37.0,17.0,3.94,0.0,5.3390574,8.576871,27.450981,1.2865306,26.27451,15.0,
0.021958923,0.1,1098.0,37.0,17.0,4.04,0.0,5.8346195,10.993197,26.666666,1.3191837,25.882353,12.0,
0.021958923,0.1,1100.0,37.0,17.0,0.0,0.0,5.516595,0.0,27.450981,0.0,26.27451,1.0,
0.022937903,0.1,1109.0,37.0,17.0,3.69,0.0,5.191743,0.0,25.882353,1.204898,27.450981,0.0,
0.023780134,0.1,1110.0,37.0,17.0,3.65,0.0,4.938715,0.0,25.490196,1.1918367,28.62745,0.0,
0.024753602,0.1,1108.0,38.0,17.0,3.52,0.0,4.6659064,0.0,23.921568,1.1493877,29.411764,0.0,
0.025544783,0.1,1104.0,38.0,17.0,3.41,0.0,4.459675,0.0,23.529411,1.1134694,30.19608,0.0,
0.026306815,0.1,1103.0,38.0,17.0,3.37,0.0,4.2752943,0.0,23.137255,1.1004081,30.19608,0.0,
0.02706498,0.1,1104.0,38.0,17.0,3.38,0.0,4.1068625,0.0,23.137255,1.1036735,30.19608,0.0,
0.028371781,0.1,1104.0,38.0,0.0,3.39,0.0,3.8463805,0.0,23.137255,1.1069388,30.588236,0.0,
