Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit,
0.0085677905,0.0,1782.0,16.0,11.0,5.64,0.0,10.503524,12.277551,10.196078,1.8416326,31.37255,15.0,
0.010181802,0.0,1699.0,16.0,11.0,5.54,0.0,11.163745,13.915228,16.078432,1.8089796,31.764706,13.0,
0.013003367,0.0,985.0,16.0,11.0,9.25,0.0,11.576058,23.233908,46.666668,3.0204082,33.333332,13.0,
0.015895557,0.1,1682.0,15.0,11.0,11.2,0.0,13.396719,15.238094,40.39216,3.6571429,34.117645,24.0,
0.018295657,0.1,1737.0,16.0,11.0,10.7,0.0,14.892589,13.43799,17.254902,3.4938776,34.901962,26.0,
0.019526457,0.1,1842.0,15.0,11.0,5.43,0.0,16.18781,6.566893,29.019608,1.7730612,34.117645,27.0,
0.020251356,0.1,1753.0,16.0,11.0,2.88,0.0,17.337818,3.4829934,7.45098,0.94040823,32.941177,27.0,
0.02109883,0.1,1555.0,16.0,11.0,3.41,0.0,17.875776,4.8411713,11.372549,1.1134694,33.333332,23.0,
0.021859974,0.2,913.0,16.0,11.0,3.33,0.0,17.885756,6.040816,34.901962,1.0873469,32.156864,18.0,
0.02363138,0.2,796.0,16.0,11.0,6.67,0.0,16.871683,36.29932,29.80392,2.1779592,28.235294,6.0,
0.029856294,0.2,2516.0,15.0,11.0,22.68,0.0,16.719833,49.371426,74.90196,7.405714,23.137255,15.0,
0.0339438,0.2,2285.0,14.0,11.0,17.77,0.0,17.691668,18.132654,87.05882,5.802449,22.352942,32.0,
0.03648997,0.2,1929.0,14.0,11.0,10.37,0.0,19.238136,8.062197,36.47059,3.3861225,24.705883,42.0,
0.036973197,0.3,1901.0,15.0,11.0,2.12,0.0,20.50655,1.6482021,6.27451,0.6922449,27.843138,42.0,
0.0374388,0.3,1658.0,15.0,11.0,1.89,0.0,21.444157,1.6679538,6.6666665,0.6171429,31.37255,37.0,
0.04201752,0.3,1491.0,15.0,11.0,18.6,0.0,22.011152,18.979593,62.35294,6.0734696,27.450981,32.0,
0.049188744,0.3,2005.0,14.0,11.0,27.03,0.0,23.105366,21.01458,73.72549,8.826123,27.450981,42.0,
0.049973305,0.4,2330.0,14.0,11.0,2.89,0.0,24.69207,1.780516,7.45098,0.9436735,29.019608,53.0,
0.05061794,0.4,2192.0,15.0,11.0,2.41,0.0,25.898172,1.6059976,6.6666665,0.7869388,31.37255,49.0,
0.051357362,0.5,855.0,15.0,11.0,2.77,0.0,26.328156,2.5842566,30.19608,0.9044898,32.156864,35.0,
0.05205446,0.5,791.0,15.0,10.0,2.48,0.0,25.83828,5.061225,31.37255,0.809796,29.411764,16.0,
0.05277484,0.5,786.0,15.0,10.0,2.44,0.0,24.61471,5.061225,29.80392,0.7967347,30.980392,0.0,
0.059181515,0.5,1431.0,15.0,10.0,17.54,0.0,23.30695,572.7348,52.54902,5.727348,0.0,1.0,
0.06813583,0.5,1785.0,14.0,10.0,31.36,0.0,23.252686,46.545456,88.23529,10.240001,26.666666,22.0,
0.07517829,0.5,3019.0,14.0,10.0,31.02,0.0,23.883284,23.555769,12.156863,10.128981,23.921568,43.0,
0.08683616,0.6,2461.0,13.0,10.0,43.29,0.0,24.909838,27.183674,94.90196,14.13551,25.490196,52.0,
0.0878181,0.6,2653.0,14.0,10.0,3.49,0.0,26.162851,1.9315118,7.8431373,1.1395919,29.019608,59.0,
0.08849391,0.7,2328.0,14.0,10.0,2.53,0.0,27.033491,1.588697,6.6666665,0.82612246,31.764706,52.0,
0.089162074,0.7,1207.0,15.0,10.0,2.76,0.0,27.299488,2.5034015,17.647058,0.90122455,32.941177,36.0,
