Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit,
6.7255244E-4,0.0,1359.0,11.0,8.0,6.51,0.0,0.0,0.0,35.686275,2.1257145,29.411764,0.0,
0.0026121442,0.0,1392.0,11.0,8.0,9.9,0.0,0.0,0.0,42.35294,3.232653,29.411764,0.0,
0.0057157874,0.0,1401.0,11.0,8.0,10.41,0.0,0.0,0.0,42.35294,3.3991835,29.411764,0.0,
0.00848681,0.0,1404.0,0.0,8.0,10.01,0.0,0.0,0.0,41.17647,3.2685716,29.411764,0.0,
0.010688811,0.0,1409.0,12.0,8.0,9.45,0.0,0.0,0.0,40.784313,3.085714,29.411764,0.0,
0.01236874,0.0,1439.0,12.0,8.0,9.34,0.0,0.0,0.0,39.60784,3.0497963,29.019608,0.0,
0.014291771,0.0,1395.0,12.0,8.0,11.51,0.0,0.0,0.0,50.588234,3.7583673,29.019608,0.0,
0.016900944,0.0,1334.0,12.0,8.0,13.33,0.0,0.59256816,87.05306,49.411766,4.352653,28.235294,5.0,
0.018664086,0.0,1434.0,12.0,8.0,10.89,0.0,0.808008,118.53062,42.7451,3.5559187,26.27451,3.0,
0.021409629,0.0,1287.0,13.0,8.0,14.49,0.0,1.2990438,78.85714,58.82353,4.7314286,20.784313,6.0,
0.023416096,0.0,1272.0,13.0,8.0,9.88,0.0,2.8368652,17.922903,53.72549,3.2261226,18.82353,18.0,
0.024680741,0.0,1430.0,13.0,8.0,7.48,0.0,3.6324036,17.446064,29.019608,2.442449,20.0,14.0,
0.025357783,0.0,883.0,13.0,8.0,4.07,0.0,4.246206,10.222919,42.7451,1.3289796,21.17647,13.0,
0.02604926,0.0,835.0,13.0,8.0,2.81,0.0,4.4011006,15.292517,31.764706,0.91755104,21.568628,6.0,
0.02885325,0.0,2009.0,13.0,8.0,15.08,0.0,4.8137465,44.764374,39.215687,4.9240813,20.392157,11.0,
0.031450417,0.1,2454.0,12.0,8.0,15.89,0.0,5.6066184,25.942858,64.31373,5.1885715,14.90196,20.0,
0.03178178,0.1,1579.0,13.0,8.0,1.72,0.0,6.669829,2.340136,6.27451,0.5616327,16.862745,24.0,
0.03219238,0.1,1307.0,13.0,8.0,2.49,0.0,7.29911,4.0653057,11.372549,0.8130612,20.784313,20.0,
0.03274405,0.1,840.0,13.0,8.0,3.34,0.0,7.5565066,8.389324,40.0,1.0906122,23.137255,13.0,
0.033273764,0.1,824.0,13.0,8.0,2.7,0.0,7.7317805,8.014842,31.764706,0.8816326,24.705883,11.0,
0.033770174,0.1,786.0,13.0,8.0,2.44,0.0,7.494446,26.557821,30.588236,0.7967347,26.27451,3.0,
0.03417603,0.1,774.0,13.0,8.0,2.42,0.0,7.2368255,79.02041,32.156864,0.7902041,27.058823,1.0,
0.035256237,0.1,1247.0,12.0,8.0,5.16,0.0,7.0368347,56.16326,25.490196,1.6848979,27.058823,3.0,
0.035877027,0.1,891.0,12.0,8.0,3.3,0.0,6.750496,56.16326,34.117645,1.077551,26.27451,0.0,
0.03640702,0.1,819.0,12.0,8.0,3.32,0.0,6.5251765,56.16326,38.431374,1.0840816,26.666666,0.0,
0.037072737,0.1,785.0,13.0,8.0,3.15,0.0,6.249043,56.16326,40.0,1.0285715,27.058823,0.0,
0.037637442,0.1,779.0,13.0,8.0,3.17,0.0,6.0336,56.16326,40.784313,1.035102,27.843138,0.0,
0.03830892,0.1,780.0,13.0,8.0,3.18,0.0,5.7969446,56.16326,41.17647,1.0383674,28.235294,0.0,
0.03893508,0.1,778.0,13.0,8.0,3.45,0.0,5.608065,56.16326,43.92157,1.1265306,28.62745,0.0,
0.039711896,0.1,777.0,13.0,8.0,3.51,0.0,5.381582,56.16326,45.098038,1.1461223,29.019608,0.0,
0.04469681,0.1,2124.0,12.0,8.0,20.34,0.0,5.174392,56.16326,42.35294,6.641633,28.235294,0.0,
0.04517929,0.1,1093.0,13.0,8.0,2.98,0.0,5.2482624,12.163265,23.529411,0.9730612,27.058823,8.0,
0.04576484,0.1,847.0,13.0,8.0,2.7,0.0,5.205978,22.040815,31.37255,0.8816326,25.490196,4.0,
0.04623737,0.1,794.0,13.0,8.0,2.55,0.0,5.059852,22.040815,31.764706,0.832653,25.490196,0.0,
0.04667201,0.1,774.0,13.0,8.0,2.63,0.0,4.9359007,22.040815,32.54902,0.85877556,25.882353,0.0,
0.048479665,0.1,1891.0,13.0,8.0,7.94,0.0,4.775418,22.040815,58.039215,2.592653,25.09804,0.0,
0.052815583,0.1,2242.0,13.0,8.0,23.63,0.0,5.139888,40.610096,10.980392,7.715918,20.392157,19.0,
0.054846372,0.1,1523.0,13.0,8.0,9.76,0.0,5.614837,14.486085,10.588235,3.1869388,20.392157,22.0,
0.05679563,0.1,1657.0,13.0,8.0,9.84,0.0,6.0691004,13.9698305,46.666668,3.213061,22.745098,23.0,
0.059947647,0.2,1561.0,0.0,8.0,19.0,0.0,6.560614,21.393387,65.882355,6.204082,24.313726,29.0,
0.063833,0.2,1552.0,12.0,8.0,13.69,0.0,7.49535,13.546072,57.2549,4.470204,25.490196,33.0,
0.063833,0.2,1798.0,12.0,8.0,0.0,0.0,8.555942,0.0,12.156863,0.0,26.666666,38.0,
0.06763512,0.2,1869.0,12.0,8.0,14.4,0.0,9.508653,11.468393,58.82353,4.702041,26.666666,41.0,
0.06972624,0.3,1061.0,12.0,8.0,9.74,0.0,10.355154,7.5724006,69.803925,3.1804082,25.882353,42.0,
0.070948735,0.3,1394.0,0.0,8.0,5.86,0.0,11.059212,4.4499288,12.54902,1.9134694,25.882353,43.0,
0.071677715,0.3,1381.0,12.0,8.0,3.42,0.0,11.775701,2.6588922,20.0,1.1167347,25.882353,42.0,
0.072587445,0.4,1388.0,12.0,8.0,4.74,0.0,12.414642,3.59943,11.764706,1.547755,25.490196,43.0,
0.07400318,0.4,1394.0,12.0,8.0,7.75,0.0,12.9779825,6.025267,39.60784,2.5306122,23.137255,42.0,
0.07447411,0.4,1452.0,12.0,8.0,2.93,0.0,13.506096,2.1260772,11.764706,0.9567347,22.352942,45.0,
0.07507161,0.4,1493.0,12.0,8.0,3.1,0.0,14.1172285,2.249433,16.862745,1.0122448,23.921568,45.0,
0.075506054,0.5,1528.0,12.0,8.0,2.45,0.0,14.693679,1.7021277,9.411765,0.8,25.490196,47.0,
0.07735307,0.5,1279.0,12.0,8.0,10.82,0.0,15.263304,7.210329,60.0,3.5330613,26.666666,49.0,
0.080713615,0.5,2503.0,12.0,8.0,16.25,0.0,15.968296,10.404161,62.35294,5.3061223,26.666666,51.0,
0.08362972,0.5,2467.0,11.0,8.0,17.53,0.0,16.563072,10.600152,51.372547,5.724082,26.666666,54.0,
0.08426048,0.6,2370.0,12.0,8.0,3.92,0.0,17.104876,2.4150944,14.90196,1.2800001,26.666666,53.0,
0.085900724,0.6,2269.0,11.0,8.0,8.51,0.0,17.680592,5.5575514,29.80392,2.7787757,23.921568,50.0,
0.08701615,0.6,2231.0,12.0,8.0,6.72,0.0,18.145596,4.478134,15.686275,2.1942859,23.137255,49.0,
0.08775969,0.6,2123.0,12.0,8.0,4.46,0.0,18.570236,3.0985672,19.607843,1.4563266,24.313726,47.0,
0.09071912,0.7,2151.0,12.0,8.0,14.96,0.0,19.057219,10.3934,60.784313,4.884898,25.09804,47.0,
0.091474384,0.7,1706.0,12.0,8.0,4.46,0.0,19.490097,2.972095,48.235294,1.4563266,25.09804,49.0,
0.091918975,0.7,1551.0,12.0,8.0,2.61,0.0,19.913523,1.7392752,9.803922,0.85224485,25.09804,49.0,
0.09384979,0.8,0.0,12.0,8.0,7.53,0.0,20.486103,5.2314377,10.588235,2.4587758,26.27451,47.0,
0.094480135,0.8,1474.0,12.0,8.0,3.39,0.0,20.870983,2.4063888,13.333333,1.1069388,27.058823,46.0,
0.095189236,0.8,1410.0,12.0,8.0,2.87,0.0,21.32603,2.1298702,12.941176,0.93714285,27.843138,44.0,
0.09605689,0.8,1398.0,12.0,8.0,4.68,0.0,21.640968,3.5538678,18.431372,1.5281632,28.235294,43.0,
0.09704131,0.9,1402.0,12.0,8.0,4.94,0.0,21.994596,3.7513053,20.392157,1.6130613,28.235294,43.0,
0.09870956,0.9,1476.0,12.0,8.0,7.85,0.0,22.338875,5.696146,41.17647,2.5632656,27.843138,45.0,
0.099845104,0.9,1505.0,12.0,8.0,6.21,0.0,22.66303,4.4081635,32.156864,2.0277553,26.27451,46.0,
0.10041373,1.0,1446.0,12.0,8.0,2.79,0.0,23.01402,1.980479,10.980392,0.91102034,24.705883,46.0,
0.10096953,1.0,984.0,12.0,8.0,2.9,0.0,23.153612,2.8695116,24.313726,0.9469388,25.09804,33.0,
0.10142984,1.0,826.0,12.0,8.0,2.46,0.0,23.11133,4.0163264,28.62745,0.8032653,25.882353,20.0,
0.1026614,1.0,1362.0,12.0,8.0,5.95,0.0,23.021814,11.428572,34.509804,1.9428571,26.27451,17.0,
0.10318118,1.0,1270.0,12.0,8.0,2.34,0.0,22.959595,4.021482,14.117647,0.7640816,26.27451,19.0,
0.10382488,1.0,822.0,12.0,8.0,2.29,0.0,22.768496,5.751962,36.862743,0.7477551,26.666666,13.0,
0.10479884,1.0,789.0,12.0,8.0,4.1,0.0,22.58059,12.170687,49.019608,1.3387755,27.058823,11.0,
0.10664671,1.0,1033.0,12.0,8.0,7.49,0.0,22.456932,16.304762,16.078432,2.4457145,27.058823,15.0,
0.107454985,1.1,1092.0,12.0,8.0,3.98,0.0,22.37127,8.12245,21.17647,1.299592,27.058823,16.0,
0.10899492,1.1,1209.0,12.0,8.0,5.1,0.0,22.267504,9.7959175,16.470589,1.665306,27.450981,17.0,
0.109490976,1.1,946.0,12.0,8.0,2.66,0.0,22.21724,4.825397,23.529411,0.86857146,27.450981,18.0,
0.11144062,1.1,1451.0,12.0,8.0,8.72,0.0,22.102694,20.338192,12.156863,2.847347,26.666666,14.0,
0.11362467,1.1,2112.0,12.0,8.0,10.74,0.0,22.001339,25.049562,40.39216,3.5069387,26.27451,14.0,
0.11590728,1.1,1405.0,12.0,8.0,12.71,0.0,21.979443,20.75102,28.235294,4.150204,25.490196,20.0,
0.116541915,1.1,1400.0,12.0,8.0,2.93,0.0,21.966684,4.5558796,12.54902,0.9567347,25.882353,21.0,
0.11710356,1.1,1291.0,12.0,8.0,3.38,0.0,21.927488,6.131519,28.235294,1.1036735,26.666666,18.0,
0.118038945,1.1,1354.0,12.0,8.0,5.19,0.0,21.907047,8.473469,23.137255,1.6946938,27.450981,20.0,
0.11861511,1.2,1255.0,12.0,8.0,2.71,0.0,21.871096,4.6573577,14.117647,0.884898,28.235294,19.0,
0.11915171,1.2,917.0,12.0,8.0,2.73,0.0,21.793457,5.9428577,25.490196,0.89142865,28.62745,15.0,
0.1196571,1.2,825.0,12.0,8.0,2.46,0.0,21.609024,13.387754,28.235294,0.8032653,28.62745,6.0,
0.12011645,1.2,793.0,12.0,8.0,2.27,0.0,21.3634,13.387754,28.62745,0.7412245,28.62745,0.0,
0.12053911,1.2,787.0,12.0,8.0,2.3,0.0,21.145344,13.387754,28.62745,0.7510204,28.62745,0.0,
0.121018276,1.2,785.0,12.0,8.0,2.23,0.0,20.8955,13.387754,28.235294,0.7281633,28.62745,0.0,
0.121465765,1.2,787.0,12.0,8.0,2.26,0.0,20.670835,13.387754,28.62745,0.73795915,28.62745,0.0,
0.12184132,1.2,783.0,12.0,8.0,2.28,0.0,20.487322,13.387754,29.019608,0.74448985,29.019608,0.0,
0.12234367,1.2,777.0,12.0,8.0,2.3,0.0,20.24918,13.387754,29.411764,0.7510204,29.019608,0.0,
0.12282383,1.2,780.0,12.0,8.0,2.33,0.0,20.029224,13.387754,30.19608,0.76081634,29.411764,0.0,
0.124077946,1.2,1576.0,12.0,8.0,6.44,0.0,19.825897,13.387754,28.235294,2.102857,28.62745,0.0,
0.124549665,1.2,917.0,12.0,8.0,2.59,0.0,19.658241,42.285713,22.352942,0.8457143,28.235294,2.0,
0.12493249,1.2,822.0,12.0,8.0,2.35,0.0,19.494526,42.285713,27.450981,0.76734686,27.843138,0.0,
0.12538373,1.2,794.0,12.0,8.0,2.35,0.0,19.304346,42.285713,29.411764,0.76734686,28.235294,0.0,
0.12633228,1.2,1535.0,12.0,8.0,5.19,0.0,19.127167,42.285713,26.27451,1.6946938,28.235294,0.0,
0.12674166,1.2,990.0,12.0,8.0,2.22,0.0,18.988234,18.122448,18.82353,0.7248979,27.843138,4.0,
0.12720788,1.2,832.0,12.0,8.0,2.45,0.0,18.838406,26.666666,27.450981,0.8,27.843138,3.0,
0.12872905,1.2,1472.0,12.0,8.0,5.72,0.0,18.620281,93.38776,29.411764,1.867755,27.450981,2.0,
0.1297048,1.2,1940.0,12.0,8.0,4.16,0.0,18.579447,9.055782,5.882353,1.3583673,25.882353,15.0,
0.13222246,1.2,1423.0,12.0,8.0,10.25,0.0,18.572678,18.594105,51.372547,3.3469388,25.882353,18.0,
0.13327348,1.2,1874.0,12.0,8.0,4.5,0.0,18.676258,5.247813,9.019608,1.4693877,25.882353,28.0,
0.13374765,1.2,937.0,12.0,8.0,2.61,0.0,18.619598,7.1020403,25.09804,0.85224485,25.09804,12.0,
0.1341154,1.2,810.0,12.0,8.0,2.24,0.0,18.47841,7.1020403,27.450981,0.7314286,25.882353,0.0,
0.13468356,1.2,782.0,12.0,9.0,2.32,0.0,18.271284,7.1020403,29.80392,0.757551,26.666666,0.0,
0.13507366,1.2,782.0,12.0,9.0,2.4,0.0,18.136131,7.1020403,30.19608,0.7836735,27.058823,0.0,
0.13549253,1.2,781.0,12.0,9.0,2.33,0.0,17.989351,7.1020403,29.80392,0.76081634,27.843138,0.0,
0.13594033,1.2,795.0,12.0,9.0,2.32,0.0,17.834297,7.1020403,28.235294,0.757551,28.235294,0.0,
0.13630258,1.2,797.0,13.0,9.0,2.16,0.0,17.701593,7.1020403,27.058823,0.7053062,28.62745,0.0,
0.1368188,1.2,783.0,13.0,9.0,2.13,0.0,17.513376,7.1020403,27.058823,0.69551027,29.019608,0.0,
0.13721867,1.2,779.0,13.0,9.0,2.19,0.0,17.37413,7.1020403,27.843138,0.71510214,29.019608,0.0,
0.13759482,1.2,777.0,13.0,9.0,2.26,0.0,17.249178,7.1020403,29.80392,0.73795915,29.411764,0.0,
0.13814573,1.2,776.0,13.0,9.0,2.38,0.0,17.078424,7.1020403,30.588236,0.7771429,29.411764,0.0,
0.13853876,1.2,773.0,13.0,9.0,2.39,0.0,16.959045,7.1020403,30.19608,0.7804082,29.411764,0.0,
0.13900954,1.2,776.0,13.0,9.0,2.37,0.0,16.817318,7.1020403,29.80392,0.7738775,29.411764,0.0,
0.13946912,1.2,782.0,13.0,9.0,2.3,0.0,16.676867,7.1020403,29.019608,0.7510204,29.411764,0.0,
0.13988644,1.2,786.0,13.0,9.0,2.24,0.0,16.548008,7.1020403,28.62745,0.7314286,29.411764,0.0,
0.14042993,1.2,784.0,13.0,9.0,2.24,0.0,16.383165,7.1020403,29.019608,0.7314286,29.411764,0.0,
0.14087804,1.2,781.0,13.0,9.0,2.26,0.0,16.250982,7.1020403,29.019608,0.73795915,29.411764,0.0,
0.14132023,1.2,784.0,13.0,9.0,2.22,0.0,16.120266,7.1020403,28.235294,0.7248979,29.411764,0.0,
0.14186227,1.2,785.0,13.0,9.0,2.25,0.0,15.964952,7.1020403,28.235294,0.7346938,29.019608,0.0,
0.14286189,1.2,1191.0,12.0,9.0,4.84,0.0,15.875163,31.608164,52.156864,1.5804082,27.843138,5.0,
0.1437859,1.2,1148.0,12.0,9.0,4.41,0.0,15.810279,17.999998,26.666666,1.4399998,26.666666,8.0,
0.1446751,1.2,1321.0,12.0,9.0,4.44,0.0,15.764843,14.497958,27.843138,1.4497958,26.666666,10.0,
0.14559081,1.2,1071.0,12.0,9.0,3.69,0.0,15.690325,15.061225,27.450981,1.204898,27.058823,8.0,
0.14641686,1.2,912.0,12.0,9.0,3.48,0.0,15.620429,14.204082,32.941177,1.1363266,27.450981,8.0,
0.1474229,1.3,1246.0,12.0,9.0,3.52,0.0,15.494586,28.734694,15.686275,1.1493877,27.450981,4.0,
0.1480081,1.3,1135.0,12.0,9.0,3.28,0.0,15.410688,35.70068,14.509804,1.0710205,27.843138,3.0,
0.14879347,1.3,798.0,13.0,9.0,2.87,0.0,15.253589,35.70068,37.64706,0.93714285,27.843138,0.0,
0.14938708,1.3,786.0,13.0,9.0,2.91,0.0,15.138445,35.70068,35.294117,0.9502041,27.843138,0.0,
0.15181686,1.3,1609.0,12.0,9.0,10.53,0.0,15.052753,68.76735,56.47059,3.4383676,25.882353,5.0,
0.15220007,1.3,934.0,12.0,9.0,1.77,0.0,15.020827,5.254174,88.62745,0.5779592,25.09804,11.0,
0.1540159,1.3,1199.0,12.0,9.0,10.74,0.0,15.02681,21.918367,60.0,3.5069387,25.09804,16.0,
0.15441841,1.3,1495.0,12.0,9.0,2.03,0.0,15.076433,3.0129871,16.862745,0.6628572,25.882353,22.0,
0.15519838,1.3,1410.0,13.0,9.0,3.52,0.0,15.115312,5.7469387,9.803922,1.1493877,26.666666,20.0,
0.15558028,1.3,1302.0,13.0,9.0,2.1,0.0,15.142077,3.6090224,10.196078,0.68571424,27.450981,19.0,
0.15608665,1.3,1194.0,13.0,9.0,2.61,0.0,15.160267,4.7346935,16.078432,0.85224485,27.843138,18.0,
0.15668139,1.3,1021.0,13.0,9.0,3.09,0.0,15.159193,6.72653,24.705883,1.0089796,28.235294,15.0,
0.15731226,1.3,854.0,13.0,9.0,2.98,0.0,15.091959,16.217686,32.54902,0.9730612,28.235294,6.0,
0.15779245,1.3,808.0,13.0,9.0,2.63,0.0,15.009623,42.938778,29.80392,0.85877556,28.62745,2.0,
0.15816656,1.3,801.0,13.0,9.0,2.28,0.0,14.925451,42.938778,28.235294,0.74448985,28.62745,0.0,
0.15865889,1.3,783.0,13.0,9.0,2.23,0.0,14.8133545,42.938778,27.843138,0.7281633,29.019608,0.0,
0.15903945,1.3,778.0,13.0,9.0,2.22,0.0,14.727618,42.938778,28.235294,0.7248979,29.019608,0.0,
0.15941893,1.3,783.0,13.0,9.0,2.27,0.0,14.644874,42.938778,29.019608,0.7412245,29.019608,0.0,
0.15991144,1.3,783.0,13.0,9.0,2.27,0.0,14.539048,42.938778,29.411764,0.7412245,29.411764,0.0,
0.16087808,1.3,1471.0,13.0,9.0,5.07,0.0,14.447149,42.938778,16.078432,1.6555103,29.411764,0.0,
0.16135463,1.3,1200.0,13.0,9.0,2.89,0.0,14.379466,47.183674,15.686275,0.9436735,29.019608,2.0,
0.16181405,1.3,825.0,13.0,9.0,2.46,0.0,14.291589,47.183674,29.411764,0.8032653,28.235294,0.0,
0.16220438,1.3,790.0,13.0,9.0,2.43,0.0,14.216784,47.183674,30.19608,0.7934695,27.843138,0.0,
0.16278,1.3,783.0,13.0,9.0,2.34,0.0,14.103575,47.183674,29.411764,0.7640816,28.235294,0.0,
0.1632069,1.3,789.0,13.0,9.0,2.33,0.0,14.0207,47.183674,30.19608,0.76081634,28.235294,0.0,
0.16593634,1.3,1643.0,13.0,9.0,13.47,0.0,13.929915,47.183674,34.117645,4.3983674,28.62745,0.0,
0.16971974,1.3,2033.0,12.0,9.0,13.78,0.0,13.913152,37.496597,47.45098,4.499592,26.666666,12.0,
0.17041469,1.4,1181.0,12.0,9.0,3.14,0.0,13.934623,6.0312123,28.235294,1.0253061,25.882353,17.0,
0.17112252,1.4,1292.0,12.0,9.0,3.52,0.0,13.966422,6.049409,10.196078,1.1493877,26.27451,19.0,
0.17156607,1.4,1134.0,13.0,9.0,2.59,0.0,13.982572,4.9747896,16.078432,0.8457143,27.058823,17.0,
0.17284516,1.4,989.0,13.0,9.0,4.53,0.0,13.974033,11.378337,34.117645,1.4791838,27.450981,13.0,
0.1734423,1.4,862.0,13.0,9.0,2.54,0.0,13.95984,6.911565,27.843138,0.8293878,27.450981,12.0,
0.17384073,1.4,801.0,13.0,9.0,2.45,0.0,13.905583,26.666666,30.19608,0.8,27.450981,3.0,
