Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit,
0.027072392,0.1,1260.0,14.0,11.0,7.4,0.0,6.414797,14.213687,43.52941,2.4163268,78.82353,17.0,
0.030502768,0.1,1365.0,14.0,11.0,6.18,0.0,7.315974,9.609329,12.54902,2.017959,77.254906,21.0,
0.028695729,0.1,1401.0,14.0,11.0,3.38,0.0,8.045806,5.255588,14.90196,1.1036735,77.254906,21.0,
0.032114893,0.1,1191.0,14.0,11.0,2.59,0.0,8.712041,4.9747896,30.19608,0.8457143,76.86275,17.0,
0.029422926,0.1,1047.0,14.0,11.0,2.96,0.0,9.049413,6.4435377,23.137255,0.9665307,77.254906,15.0,
0.032904938,0.1,833.0,14.0,11.0,2.74,0.0,9.085449,14.911564,31.37255,0.89469385,76.07843,6.0,
0.030119466,0.1,1731.0,14.0,11.0,10.06,0.0,8.896217,82.12245,46.27451,3.284898,74.90196,4.0,
0.03355802,0.1,2240.0,14.0,11.0,5.24,0.0,9.007986,10.693877,45.490196,1.7110204,71.76471,16.0,
0.030744758,0.2,2021.0,13.0,11.0,35.31,0.0,9.503788,41.177845,85.4902,11.529797,72.15686,28.0,
0.034190558,0.2,2617.0,14.0,11.0,3.13,0.0,10.514626,2.6206176,6.27451,1.0220408,74.117645,39.0,
0.031399872,0.2,2476.0,14.0,10.0,2.88,0.0,11.716602,2.5416439,7.0588236,0.94040823,75.68627,37.0,
0.03483399,0.2,1024.0,14.0,10.0,2.5,0.0,12.388223,3.139717,18.82353,0.8163265,75.68627,26.0,
0.033642728,0.3,1497.0,14.0,10.0,20.87,0.0,12.816499,34.07347,64.31373,6.814694,75.68627,20.0,
0.03711973,0.3,2276.0,13.0,10.0,23.5,0.0,13.346224,23.252937,43.92157,7.6734695,72.94118,33.0,
0.034958787,0.3,1863.0,13.0,10.0,5.52,0.0,14.1838045,4.6216645,74.117645,1.8024491,73.72549,39.0,
0.038413927,0.3,1865.0,14.0,10.0,2.0,0.0,15.23859,1.5928322,0.0,0.6530612,75.68627,41.0,
0.04210406,0.4,1655.0,14.0,10.0,2.22,0.0,16.005339,1.9591836,6.27451,0.7248979,76.86275,37.0,
