Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit,
0.002945016,0.0,1648.0,18.0,15.0,11.09,0.0,0.0,0.0,26.666666,3.6212246,92.54902,0.0,
0.007934787,0.0,2081.0,18.0,15.0,22.39,0.0,4.376894,52.221573,51.764706,7.3110204,90.98039,14.0,
0.012862507,0.0,2036.0,18.0,15.0,23.87,0.0,9.012923,31.177143,62.7451,7.794286,90.196075,25.0,
0.013791695,0.1,1954.0,18.0,15.0,3.35,0.0,15.496933,2.956426,21.17647,1.0938776,89.803925,37.0,
0.014632615,0.1,1660.0,18.0,14.0,3.82,0.0,18.837603,3.371208,15.294118,1.2473469,91.76471,37.0,
0.015547074,0.1,901.0,18.0,14.0,3.56,0.0,20.396217,4.008445,37.2549,1.162449,94.90196,29.0,
0.018082712,0.1,1497.0,18.0,13.0,10.67,0.0,20.471315,16.590866,38.039215,3.4840817,90.98039,21.0,
0.019917356,0.1,1881.0,17.0,13.0,6.97,0.0,21.261324,8.429327,20.784313,2.2759182,93.333336,27.0,
0.020342484,0.2,1863.0,18.0,13.0,1.94,0.0,21.87848,2.2623906,5.882353,0.6334694,94.90196,28.0,
0.026941761,0.2,1663.0,17.0,12.0,24.63,0.0,22.092102,33.510204,64.31373,8.042449,96.86275,24.0,
0.030349,0.2,1421.0,17.0,0.0,16.77,0.0,22.72357,17.664255,61.568626,5.475919,93.72549,31.0,
0.03489683,0.2,1365.0,17.0,12.0,16.73,0.0,24.307955,13.324042,14.509804,5.4628572,91.37255,41.0,
0.035654657,0.3,1485.0,16.0,12.0,2.57,0.0,26.085976,1.8648528,69.803925,0.8391837,88.23529,45.0,
0.036547605,0.3,1212.0,17.0,11.0,2.65,0.0,28.045847,1.802721,12.941176,0.86530614,90.98039,48.0,
0.03742728,0.4,1182.0,17.0,11.0,2.7,0.0,29.473751,1.9165926,16.078432,0.8816326,90.196075,46.0,
0.03833649,0.4,1147.0,17.0,11.0,4.0,0.0,30.239218,2.96846,26.666666,1.3061224,90.98039,44.0,
0.03896257,0.4,1150.0,17.0,10.0,2.69,0.0,30.94133,1.9962895,29.019608,0.87836736,92.54902,44.0,
0.039506882,0.5,1135.0,17.0,10.0,2.59,0.0,31.517323,1.9220779,16.078432,0.8457143,93.333336,44.0,
