Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit,
0.0,0.0,0.0,23.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,41.568626,0.0,
0.0018553686,0.0,1521.0,23.0,18.0,6.96,0.0,0.0,0.0,32.156864,2.272653,41.568626,0.0,
0.0035184016,0.0,1381.0,23.0,18.0,7.27,0.0,0.0,0.0,32.156864,2.3738775,41.568626,0.0,
0.0055919285,0.0,1439.0,23.0,18.0,10.53,0.0,0.0,0.0,43.92157,3.4383676,41.568626,0.0,
0.008932356,0.0,1361.0,23.0,18.0,10.27,0.0,0.0,0.0,45.490196,3.3534696,41.568626,0.0,
0.01144661,0.0,1407.0,24.0,18.0,10.15,0.0,0.0,0.0,45.098038,3.3142858,41.568626,0.0,
0.013877811,0.0,1384.0,24.0,18.0,10.13,0.0,0.0,0.0,43.137257,3.3077552,41.568626,0.0,
0.016445039,0.0,1397.0,24.0,18.0,9.77,0.0,0.0,0.0,45.882355,3.1902041,41.568626,0.0,
0.01876624,0.0,1403.0,24.0,18.0,10.29,0.0,0.0,0.0,44.705883,3.36,41.568626,0.0,
0.021365715,0.0,1402.0,24.0,18.0,10.07,0.0,0.0,0.0,43.92157,3.2881632,41.568626,0.0,
0.023853248,0.0,1387.0,24.0,18.0,9.98,0.0,0.0,0.0,53.72549,3.2587755,41.568626,0.0,
0.02497541,0.0,1404.0,24.0,18.0,4.16,0.0,0.0,0.0,27.843138,1.3583673,0.0,0.0,
0.026032934,0.0,805.0,25.0,18.0,3.36,0.0,0.0,0.0,45.490196,1.0971429,41.17647,0.0,
0.0268207,0.0,790.0,25.0,18.0,3.27,0.0,0.0,0.0,43.137257,1.0677551,41.17647,0.0,
0.02799135,0.0,1026.0,25.0,18.0,5.2,0.0,0.0,0.0,45.882355,1.6979592,41.17647,0.0,
0.029211866,0.0,968.0,25.0,18.0,5.92,0.0,0.08985301,96.65307,66.666664,1.9330614,41.17647,2.0,
0.0318112,0.0,871.0,24.0,18.0,10.29,0.0,0.13738413,336.0,63.52941,3.36,38.431374,1.0,
0.032365397,0.0,1719.0,24.0,18.0,2.5,0.0,0.6116255,7.4211497,9.803922,0.8163265,32.941177,11.0,
0.03286147,0.0,1825.0,24.0,18.0,2.01,0.0,1.1874155,5.0486655,7.45098,0.65632653,33.333332,13.0,
0.033803895,0.0,897.0,24.0,18.0,3.41,0.0,1.7716027,8.565148,30.980392,1.1134694,36.862743,13.0,
0.037827503,0.0,1261.0,24.0,18.0,13.41,0.0,2.5477889,25.757504,54.901962,4.3787756,39.215687,17.0,
0.038262516,0.1,1724.0,24.0,18.0,2.11,0.0,3.3407788,2.6499214,7.8431373,0.68897957,39.60784,26.0,
0.039265264,0.1,1500.0,24.0,18.0,4.28,0.0,4.0685334,6.0763087,25.882353,1.3975511,40.0,23.0,
0.039902043,0.1,1501.0,24.0,17.0,3.09,0.0,4.6657834,4.3868675,9.803922,1.0089796,37.64706,23.0,
0.040971454,0.1,1034.0,24.0,17.0,3.08,0.0,5.237454,6.285714,31.764706,1.0057143,36.862743,16.0,
0.041617196,0.1,803.0,24.0,17.0,2.85,0.0,5.2936316,13.29446,36.07843,0.9306122,36.07843,7.0,
0.044515215,0.1,1315.0,23.0,17.0,10.33,0.0,5.1685452,168.65308,48.627453,3.3730614,35.686275,2.0,
0.045681737,0.1,0.0,24.0,17.0,3.28,0.0,5.3446965,11.900228,38.431374,1.0710205,32.156864,9.0,
0.04644978,0.1,799.0,24.0,17.0,2.93,0.0,5.3334394,19.134695,39.215687,0.9567347,32.941177,5.0,
0.04991758,0.1,1012.0,24.0,17.0,11.44,0.0,5.1388345,19.134695,62.35294,3.73551,34.901962,0.0,
0.05128154,0.1,1053.0,24.0,17.0,6.38,0.0,5.2106223,26.040817,20.392157,2.0832653,32.54902,8.0,
0.05532795,0.1,1657.0,24.0,17.0,15.91,0.0,5.4363,39.962322,12.941176,5.195102,27.843138,13.0,
0.06059978,0.2,1599.0,23.0,17.0,23.84,0.0,5.843297,35.384045,70.588234,7.7844896,26.27451,22.0,
0.06554136,0.2,1488.0,23.0,17.0,18.78,0.0,6.586094,19.163265,65.882355,6.1322446,27.843138,32.0,
