Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit,
0.0,0.0,0.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76471,0.0,
0.0,0.0,0.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76471,0.0,
0.0,0.0,0.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76471,0.0,
0.0,0.0,0.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76471,0.0,
0.0,0.0,0.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76471,0.0,
0.0,0.0,0.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76471,0.0,
0.0,0.0,0.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76471,0.0,
0.0,0.0,0.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76471,0.0,
0.0,0.0,0.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76471,0.0,
0.0,0.0,0.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76471,0.0,
0.0015255708,0.0,1599.0,22.0,17.0,6.17,0.0,0.0,0.0,22.352942,2.0146937,71.76471,0.0,
0.0043957233,0.0,1472.0,22.0,17.0,8.71,0.0,0.23673494,142.20409,20.784313,2.8440816,71.37255,2.0,
0.008744777,0.0,1604.0,21.0,17.0,17.36,0.0,0.46481195,188.95238,24.313726,5.6685715,69.803925,3.0,
0.012702317,0.0,1364.0,21.0,17.0,11.47,0.0,1.1318861,53.504375,53.72549,3.7453063,66.666664,7.0,
