Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit,
0.0050036223,0.0,1419.0,18.0,16.0,9.95,0.0,0.0,0.0,44.313725,3.2489798,100.0,0.0,
0.009205039,0.0,1392.0,17.0,16.0,9.97,0.0,0.0,0.0,41.960785,3.25551,100.0,0.0,
0.011006831,0.0,1437.0,17.0,16.0,6.81,0.0,0.1854782,222.36736,50.588234,2.2236736,100.0,1.0,
0.016029933,0.0,1925.0,16.0,16.0,16.37,0.0,0.68380153,178.17688,69.01961,5.3453064,96.47059,3.0,
0.018927734,0.0,1475.0,16.0,16.0,12.34,0.0,1.2003329,80.58775,46.27451,4.0293875,95.29412,5.0,
0.024380129,0.0,1558.0,16.0,16.0,18.85,0.0,2.4589477,55.955475,54.901962,6.1551023,97.64706,11.0,
0.031282015,0.0,3059.0,16.0,16.0,24.57,0.0,5.076306,30.85714,26.27451,8.022857,97.254906,26.0,
0.03617959,0.1,2601.0,15.0,15.0,18.6,0.0,8.639456,14.124348,2.745098,6.0734696,97.254906,43.0,
0.03702511,0.1,2177.0,15.0,15.0,3.21,0.0,12.114624,2.1391087,10.588235,1.0481633,97.254906,49.0,
0.038076665,0.2,1983.0,16.0,14.0,3.83,0.0,14.7414465,2.8423007,6.6666665,1.2506123,99.21568,44.0,
0.03887971,0.2,1377.0,16.0,13.0,2.97,0.0,15.735489,3.463557,18.039215,0.969796,95.29412,28.0,
0.040143095,0.2,1393.0,15.0,13.0,4.11,0.0,16.857134,4.4734697,58.82353,1.3420409,96.07843,30.0,
0.041061096,0.2,1387.0,15.0,12.0,4.41,0.0,17.571457,4.6451607,15.294118,1.4399998,98.039215,31.0,
0.04524678,0.2,1431.0,15.0,12.0,14.72,0.0,18.374413,16.021769,25.09804,4.8065305,97.254906,30.0,
0.060072795,0.3,2953.0,13.0,12.0,50.7,0.0,19.782341,40.378296,91.76471,16.555101,97.254906,41.0,
0.06070647,0.3,2625.0,14.0,11.0,2.43,0.0,21.741453,1.3920517,46.27451,0.7934695,98.039215,57.0,
0.061768327,0.4,1928.0,14.0,11.0,5.09,0.0,23.244173,2.8170185,21.568628,1.6620408,98.039215,59.0,
0.06230114,0.4,1890.0,0.0,10.0,2.14,0.0,24.888308,1.1843654,6.6666665,0.69877553,97.64706,59.0,
0.0629319,0.5,1744.0,15.0,10.0,1.96,0.0,26.578003,1.1636364,6.6666665,0.64000005,0.0,55.0,
0.063841484,0.5,1439.0,15.0,9.0,2.57,0.0,27.822845,1.7482992,11.372549,0.8391837,99.60784,48.0,
0.064388335,0.5,812.0,15.0,9.0,1.98,0.0,27.787155,2.394558,25.09804,0.6465306,99.60784,27.0,
0.06724497,0.6,1484.0,15.0,9.0,14.06,0.0,27.577261,21.862003,47.058823,4.5910206,98.039215,21.0,
0.071328744,0.6,2241.0,14.0,9.0,16.45,0.0,27.70237,17.327188,65.09804,5.3714285,96.86275,31.0,
0.07190858,0.6,2395.0,14.0,9.0,2.81,0.0,27.94505,2.5487528,7.45098,0.91755104,96.86275,36.0,
0.07237287,0.6,2007.0,15.0,9.0,2.05,0.0,28.04043,2.1593153,6.6666665,0.66938776,97.64706,31.0,
0.07533227,0.6,1386.0,15.0,9.0,12.77,0.0,27.822294,19.85617,21.568628,4.169796,96.47059,21.0,
0.07802634,0.7,1330.0,14.0,9.0,11.81,0.0,27.768387,14.832026,52.156864,3.8563268,95.29412,26.0,
0.0834233,0.7,1556.0,14.0,9.0,21.19,0.0,27.935608,20.967224,69.803925,6.9191837,95.29412,33.0,
0.08400988,0.7,1931.0,14.0,8.0,2.9,0.0,28.284208,2.2546163,35.686275,0.9469388,96.07843,42.0,
0.08670202,0.7,1901.0,14.0,8.0,9.95,0.0,28.723846,7.7356663,32.941177,3.2489798,94.90196,42.0,
0.087167,0.8,1933.0,14.0,8.0,2.04,0.0,29.099476,1.549122,5.882353,0.6661225,96.47059,43.0,
0.087805554,0.8,958.0,15.0,8.0,2.38,0.0,29.216606,2.3549783,24.313726,0.7771429,98.039215,33.0,
0.091393024,0.8,1656.0,14.0,8.0,13.81,0.0,28.928152,23.733622,45.882355,4.509388,96.47059,19.0,
0.09492445,0.8,931.0,14.0,8.0,12.36,0.0,28.809727,16.143673,25.490196,4.035918,96.07843,25.0,
0.10266113,0.9,1501.0,14.0,8.0,20.45,0.0,28.932125,20.867348,65.882355,6.6775513,96.07843,32.0,
0.10805437,0.9,2182.0,13.0,8.0,17.2,0.0,29.396738,12.764379,0.0,5.616327,95.68627,44.0,
0.10877123,1.0,1654.0,14.0,8.0,2.73,0.0,29.915216,1.7828573,19.607843,0.89142865,96.86275,50.0,
0.10943274,1.0,1621.0,14.0,8.0,3.16,0.0,30.309902,2.0636737,8.235294,1.0318369,96.47059,50.0,
0.109969035,1.0,1580.0,14.0,7.0,2.35,0.0,30.702526,1.5660139,7.8431373,0.76734686,96.07843,49.0,
0.110549666,1.1,1464.0,14.0,7.0,2.77,0.0,30.972965,2.0099776,10.980392,0.9044898,96.47059,45.0,
0.11110615,1.1,1257.0,14.0,7.0,2.46,0.0,31.15348,2.0081632,12.941176,0.8032653,98.43137,40.0,
0.11385195,1.1,1246.0,14.0,7.0,11.77,0.0,31.291876,10.113856,61.568626,3.8432655,99.21568,38.0,
0.11438134,1.1,1374.0,14.0,7.0,2.47,0.0,31.487194,1.9203111,9.803922,0.80653065,98.039215,42.0,
0.11504047,1.2,1038.0,14.0,7.0,2.78,0.0,31.556643,2.5935862,25.490196,0.90775514,97.64706,35.0,
0.11552767,1.2,832.0,14.0,7.0,2.36,0.0,31.378077,3.6695821,27.058823,0.77061224,96.07843,21.0,
0.11782284,1.2,1007.0,14.0,7.0,9.71,0.0,31.180595,15.098154,69.411766,3.1706123,94.117645,21.0,
0.12629975,1.2,1960.0,13.0,7.0,33.2,0.0,31.11664,38.7172,78.82353,10.8408165,94.90196,28.0,
0.13342133,1.2,2753.0,13.0,7.0,25.87,0.0,31.43253,18.363796,62.7451,8.447347,95.29412,46.0,
0.14000745,1.3,2440.0,12.0,7.0,29.01,0.0,31.803518,17.87293,61.17647,9.472653,96.47059,53.0,
0.14312688,1.3,2242.0,12.0,7.0,12.38,0.0,32.31375,6.8516088,5.490196,4.042449,97.64706,59.0,
0.14656225,1.4,1975.0,13.0,7.0,15.0,0.0,32.79383,8.02944,9.019608,4.8979588,98.039215,61.0,
0.1495999,1.4,1979.0,12.0,7.0,12.7,0.0,33.279808,6.79826,58.431374,4.146939,96.07843,61.0,
0.15014674,1.5,1815.0,13.0,7.0,2.05,0.0,33.743748,1.1541167,8.627451,0.66938776,0.0,58.0,
0.15096429,1.5,875.0,13.0,7.0,2.31,0.0,33.920536,1.8397214,28.235294,0.75428575,98.43137,41.0,
0.15547517,1.5,1951.0,13.0,7.0,14.61,0.0,33.464165,39.7551,38.039215,4.7706122,96.86275,12.0,
0.15715063,1.5,4046.0,12.0,7.0,6.7,0.0,33.406834,7.2925167,10.196078,2.187755,95.29412,30.0,
0.15778905,1.6,3410.0,13.0,7.0,2.88,0.0,33.328594,3.3586009,7.45098,0.94040823,96.86275,28.0,
0.15888296,1.6,870.0,13.0,7.0,4.4,0.0,32.987755,11.972789,34.117645,1.4367347,98.43137,12.0,
0.16173182,1.6,1508.0,13.0,7.0,13.65,0.0,32.696667,40.519474,34.901962,4.4571424,99.21568,11.0,
0.17157647,1.6,2654.0,12.0,7.0,29.55,0.0,32.51686,40.204082,64.31373,9.64898,98.43137,24.0,
0.17282507,1.6,3005.0,12.0,7.0,5.58,0.0,32.646824,4.338192,80.39216,1.8220407,97.64706,42.0,
0.17975852,1.7,3535.0,12.0,7.0,27.32,0.0,32.92771,17.491796,5.882353,8.920816,96.47059,51.0,
0.18484268,1.7,2975.0,11.0,6.0,24.52,0.0,33.31177,12.510206,52.54902,8.006532,96.47059,64.0,
0.19435218,1.8,3314.0,11.0,6.0,38.18,0.0,33.876896,17.315193,52.156864,12.46694,97.254906,72.0,
0.19636142,1.8,3452.0,11.0,6.0,8.52,0.0,34.534103,3.392733,5.490196,2.782041,96.07843,82.0,
0.20551822,1.9,2734.0,11.0,6.0,33.64,0.0,35.30145,13.076773,58.039215,10.984489,97.254906,84.0,
0.21532738,2.0,2982.0,10.0,6.0,47.81,0.0,35.9449,17.155418,95.29412,15.611429,97.254906,91.0,
0.22695264,2.0,3260.0,10.0,6.0,49.62,0.0,36.779278,16.20245,91.37255,16.20245,96.07843,100.0,
0.23904695,2.1,3547.0,10.0,6.0,54.38,0.0,37.66281,16.290583,91.76471,17.756735,96.07843,109.0,
0.25337857,2.2,0.0,10.0,6.0,43.03,0.0,39.086754,12.00907,10.196078,14.050612,97.254906,117.0,
0.26196778,2.3,3148.0,10.0,6.0,27.86,0.0,40.42608,7.5183,55.686275,9.097143,98.039215,121.0,
0.2712106,2.5,3204.0,10.0,6.0,28.22,0.0,41.853794,7.431205,55.294117,9.214694,99.21568,124.0,
0.27753085,2.5,3231.0,10.0,6.0,27.85,0.0,42.825428,7.275102,53.333332,9.093878,99.60784,125.0,
0.27883002,2.7,3209.0,10.0,6.0,4.41,0.0,44.0697,1.1428571,7.45098,1.4399998,99.60784,126.0,
0.27963325,2.7,3114.0,11.0,6.0,3.98,0.0,44.849846,1.074043,7.45098,1.299592,99.60784,121.0,
0.28747725,2.8,3062.0,10.0,6.0,30.44,0.0,45.79771,8.352598,51.372547,9.939591,99.60784,119.0,
0.29599163,2.9,3155.0,9.0,6.0,38.87,0.0,46.61683,10.403479,70.588234,12.692245,99.60784,122.0,
0.29599163,3.0,3279.0,9.0,6.0,0.0,0.0,47.898575,0.0,84.70588,0.0,99.60784,126.0,
0.30582562,3.1,3409.0,9.0,6.0,40.79,0.0,48.86625,10.090292,72.94118,13.319185,99.21568,132.0,
