Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit,
0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20.784313,0.0,
0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20.784313,0.0,
0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,21.17647,0.0,
0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,21.17647,0.0,
0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,21.568628,0.0,
0.001458507,0.0,1520.0,8.0,5.0,7.24,0.0,0.0,0.0,27.058823,2.3640816,21.568628,0.0,
0.0029071735,0.0,1364.0,8.0,5.0,8.61,0.0,0.0,0.0,37.64706,2.8114283,21.568628,0.0,
0.004473351,0.0,1394.0,8.0,5.0,9.17,0.0,0.0,0.0,41.17647,2.9942858,21.568628,0.0,
0.006520207,0.0,1387.0,8.0,5.0,10.69,0.0,0.0,0.0,44.705883,3.4906123,21.568628,0.0,
0.008508245,0.0,1372.0,8.0,5.0,10.76,0.0,0.0,0.0,45.098038,3.5134695,21.568628,0.0,
0.0102732675,0.0,1396.0,8.0,5.0,10.57,0.0,0.0,0.0,42.7451,3.4514284,21.568628,0.0,
0.012689086,0.0,1415.0,8.0,5.0,10.4,0.0,0.0,0.0,43.137257,3.3959184,21.568628,0.0,
0.014399133,0.0,1423.0,8.0,5.0,9.97,0.0,0.0,0.0,42.35294,3.25551,21.17647,0.0,
0.016612222,0.0,1422.0,9.0,5.0,10.12,0.0,0.0,0.0,43.137257,3.3044899,21.17647,0.0,
0.018689055,0.0,1400.0,9.0,5.0,9.99,0.0,0.0,0.0,41.17647,3.2620406,21.17647,0.0,
0.02049377,0.0,1370.0,9.0,5.0,9.85,0.0,0.0,0.0,41.17647,3.2163267,21.17647,0.0,
0.022455499,0.0,1404.0,9.0,5.0,10.26,0.0,0.0,0.0,41.960785,3.350204,21.17647,0.0,
0.024868954,0.0,1391.0,10.0,5.0,9.91,0.0,0.0,0.0,42.35294,3.2359183,21.17647,0.0,
0.027063798,0.0,1430.0,10.0,5.0,10.59,0.0,0.0,0.0,44.313725,3.4579594,21.17647,0.0,
0.02847576,0.0,1399.0,10.0,5.0,8.61,0.0,0.0,0.0,35.686275,2.8114283,21.17647,0.0,
0.029522289,0.0,1378.0,10.0,5.0,6.41,0.0,0.0,0.0,24.313726,2.0930612,21.17647,0.0,
0.030321144,0.0,1547.0,10.0,5.0,4.19,0.0,0.0,0.0,24.705883,1.3681635,20.784313,0.0,
0.03156621,0.0,1777.0,11.0,5.0,6.86,0.0,0.030674754,224.0,27.450981,2.24,20.784313,1.0,
0.032061465,0.0,1139.0,11.0,5.0,3.02,0.0,0.2724604,10.956916,21.960785,0.9861225,18.82353,9.0,
0.034298692,0.0,1306.0,11.0,5.0,10.65,0.0,0.26337472,10.956916,49.411766,3.4775512,14.90196,0.0,
0.037213054,0.0,1625.0,12.0,5.0,17.51,0.0,0.5138446,57.175514,67.84314,5.717551,11.372549,10.0,
0.037213054,0.0,1127.0,12.0,5.0,0.0,0.0,1.1219587,0.0,9.803922,0.0,10.980392,17.0,
0.038453873,0.0,726.0,12.0,5.0,5.42,0.0,1.4060781,16.089054,93.333336,1.769796,12.941176,11.0,
0.039193187,0.0,841.0,12.0,5.0,2.78,0.0,1.8531239,6.982732,0.0,0.90775514,11.372549,13.0,
0.04130905,0.0,1336.0,12.0,5.0,10.16,0.0,1.8303809,331.75513,53.333332,3.3175511,12.941176,1.0,
0.04561639,0.1,1174.0,11.0,5.0,18.16,0.0,2.2717426,37.061226,58.82353,5.929796,0.0,16.0,
0.046054684,0.1,1515.0,11.0,5.0,1.85,0.0,2.896732,2.6264422,6.27451,0.6040817,12.156863,23.0,
0.047026396,0.1,991.0,11.0,5.0,4.49,0.0,3.2478151,9.163265,14.117647,1.4661224,15.294118,16.0,
0.047728248,0.1,818.0,0.0,5.0,2.33,0.0,3.4907398,7.6081634,61.568626,0.76081634,16.862745,10.0,
0.048637617,0.1,1588.0,11.0,5.0,4.38,0.0,3.696406,11.918368,20.392157,1.4302043,17.254902,12.0,
0.049298096,0.1,871.0,11.0,5.0,2.42,0.0,3.798255,11.28863,36.862743,0.7902041,17.254902,7.0,
0.052241616,0.1,2175.0,10.0,5.0,16.49,0.0,3.9800706,41.41915,56.47059,5.38449,14.509804,13.0,
0.054814726,0.1,1739.0,10.0,5.0,15.57,0.0,4.3576803,20.336327,68.23529,5.0840816,11.764706,25.0,
0.061880052,0.1,2640.0,9.0,5.0,34.06,0.0,5.121608,28.517008,4.7058825,11.121633,12.54902,39.0,
0.06242151,0.2,1895.0,9.0,5.0,2.6,0.0,5.963681,1.929499,7.0588236,0.8489796,13.725491,44.0,
