Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit,
3.3281452E-4,0.0,1492.0,22.0,18.0,5.68,0.0,0.0,0.0,38.431374,1.8546939,54.509804,0.0,
0.0012583946,0.0,1218.0,21.0,18.0,5.51,0.0,0.7399121,179.91837,85.09804,1.7991837,54.117645,1.0,
0.00386951,0.0,1434.0,20.0,18.0,11.95,0.0,0.37734312,179.91837,56.07843,3.9020407,52.941177,0.0,
0.007990953,0.0,1707.0,20.0,18.0,19.1,0.0,2.8659258,77.95918,65.882355,6.236735,52.156864,8.0,
0.011041968,0.0,0.0,20.0,18.0,11.84,0.0,8.475785,18.410109,59.60784,3.8661227,54.509804,21.0,
0.012967345,0.0,2055.0,20.0,18.0,7.34,0.0,12.55745,7.9891157,19.607843,2.3967347,55.686275,30.0,
0.014024185,0.1,2095.0,20.0,18.0,4.99,0.0,15.366042,5.2560897,13.725491,1.6293877,58.039215,31.0,
0.016034218,0.1,1395.0,20.0,17.0,7.7,0.0,17.98799,7.8571424,29.019608,2.5142856,60.0,32.0,
0.017471353,0.1,858.0,19.0,17.0,7.15,0.0,18.097792,12.287863,78.43137,2.334694,60.784313,19.0,
0.019845333,0.1,1414.0,19.0,17.0,9.19,0.0,17.351988,25.006802,42.7451,3.0008163,59.60784,12.0,
0.022017425,0.1,1401.0,19.0,17.0,7.88,0.0,15.697142,85.76871,0.0,2.5730612,53.333332,3.0,
0.023145083,0.1,1203.0,19.0,17.0,4.83,0.0,14.922874,22.530613,18.431372,1.577143,52.54902,7.0,
0.028370013,0.1,2092.0,19.0,17.0,22.85,0.0,14.848832,53.29446,56.47059,7.4612246,56.47059,14.0,
0.03298771,0.1,1958.0,19.0,17.0,20.52,0.0,15.737373,24.816326,57.64706,6.700408,54.901962,27.0,
0.033779614,0.2,1638.0,19.0,17.0,3.87,0.0,16.938292,3.610496,19.215687,1.2636735,56.07843,35.0,
0.0359277,0.2,1721.0,19.0,17.0,9.71,0.0,18.269306,8.343717,21.960785,3.1706123,56.47059,38.0,
0.036735356,0.2,1697.0,19.0,17.0,3.63,0.0,19.447966,3.1192267,13.725491,1.1853062,57.2549,38.0,
0.039337028,0.3,1694.0,19.0,16.0,10.37,0.0,20.555656,9.151683,23.921568,3.3861225,58.82353,37.0,
0.041584972,0.3,1782.0,19.0,16.0,9.87,0.0,21.554718,8.263736,18.82353,3.222857,56.862743,39.0,
0.04227057,0.3,1874.0,19.0,16.0,2.99,0.0,22.560286,2.3812842,10.980392,0.9763265,55.686275,41.0,
0.044029105,0.3,1789.0,19.0,16.0,8.98,0.0,23.256205,7.5185766,29.411764,2.9322448,56.862743,39.0,
0.045257222,0.4,1767.0,19.0,16.0,4.69,0.0,24.099552,3.9267402,15.686275,1.5314286,60.0,39.0,
0.045702364,0.4,1704.0,19.0,16.0,2.1,0.0,24.676823,1.8045112,9.019608,0.68571424,58.82353,38.0,
0.046361014,0.4,1420.0,19.0,16.0,3.13,0.0,24.927706,3.296906,14.117647,1.0220408,55.686275,31.0,
0.04700534,0.4,1131.0,20.0,16.0,2.81,0.0,24.971989,3.5290422,17.647058,0.91755104,54.117645,26.0,
0.04747862,0.4,845.0,20.0,16.0,2.48,0.0,24.53975,6.7482996,30.588236,0.809796,54.901962,12.0,
0.048322164,0.4,2063.0,19.0,16.0,2.31,0.0,23.84837,5.802198,60.0,0.75428575,55.686275,13.0,
0.054577153,0.5,1686.0,19.0,16.0,20.98,0.0,23.85543,28.544218,0.0,6.8506126,50.19608,24.0,
0.058309294,0.5,1858.0,19.0,16.0,16.27,0.0,24.206533,15.625451,53.72549,5.3126535,50.19608,34.0,
0.059165798,0.5,1613.0,19.0,16.0,2.91,0.0,24.665915,2.7148688,13.333333,0.9502041,54.901962,35.0,
0.05959689,0.5,1550.0,19.0,16.0,2.26,0.0,24.916319,2.170468,9.019608,0.73795915,59.215687,34.0,
0.0600203,0.6,1568.0,20.0,16.0,2.24,0.0,25.151651,2.1512606,9.803922,0.7314286,62.7451,34.0,
0.060388085,0.6,1668.0,20.0,15.0,1.86,0.0,25.463999,1.6414783,6.6666665,0.60734695,58.039215,37.0,
0.061237816,0.6,1693.0,20.0,15.0,4.39,0.0,25.754068,3.8742418,8.627451,1.4334694,47.058823,37.0,
0.0618212,0.6,1920.0,19.0,15.0,2.69,0.0,26.172712,2.1423595,18.039215,0.87836736,47.45098,41.0,
0.0625685,0.7,2009.0,19.0,15.0,3.85,0.0,26.599426,2.8571427,13.725491,1.2571428,52.54902,44.0,
0.06347341,0.7,2037.0,20.0,15.0,4.37,0.0,27.057816,3.1709752,6.6666665,1.4269388,57.2549,45.0,
0.06478682,0.7,2132.0,19.0,15.0,5.63,0.0,27.603271,3.91142,13.333333,1.8383675,60.784313,47.0,
0.065872535,0.8,2082.0,20.0,15.0,4.56,0.0,28.101763,3.2369123,7.0588236,1.4889797,60.784313,46.0,
0.06662832,0.8,2116.0,20.0,15.0,2.75,0.0,28.64673,1.9520851,10.588235,0.8979592,58.82353,46.0,
0.06662832,0.8,2059.0,20.0,15.0,0.0,0.0,29.177647,0.0,6.6666665,0.0,56.862743,46.0,
0.0672051,0.9,1526.0,20.0,15.0,2.02,0.0,29.350061,1.8845482,0.0,0.65959185,58.431374,35.0,
0.06802948,0.9,2548.0,20.0,15.0,2.51,0.0,29.074661,3.9028184,7.45098,0.8195919,56.862743,21.0,
0.06945907,0.9,2363.0,19.0,15.0,4.67,0.0,29.102272,5.082994,54.901962,1.5248982,52.54902,30.0,
0.0744082,1.0,2207.0,19.0,15.0,17.03,0.0,29.595192,11.831524,62.7451,5.5608163,0.0,47.0,
0.075456366,1.0,1824.0,19.0,15.0,2.41,0.0,30.601042,1.4307978,6.6666665,0.7869388,60.0,55.0,
0.078888655,1.1,1884.0,19.0,15.0,16.13,0.0,31.12269,9.080929,49.019608,5.2669387,60.0,58.0,
0.08167082,1.1,1877.0,19.0,15.0,14.32,0.0,31.579699,8.061928,42.7451,4.675918,60.0,58.0,
0.08492122,1.1,1892.0,19.0,15.0,15.52,0.0,32.056763,8.737509,43.92157,5.067755,60.39216,58.0,
0.08921966,1.2,1868.0,19.0,15.0,15.76,0.0,32.630527,9.028285,49.411766,5.1461225,60.39216,57.0,
0.09390754,1.2,1854.0,19.0,15.0,21.78,0.0,33.06323,12.476908,56.862743,7.1118374,60.39216,57.0,
0.10000827,1.3,1943.0,18.0,15.0,28.44,0.0,33.515533,15.739882,83.13725,9.2865305,57.64706,59.0,
0.101118535,1.3,2083.0,18.0,15.0,5.84,0.0,33.9791,2.979592,97.254906,1.9069389,57.2549,64.0,
0.10486866,1.3,1657.0,19.0,15.0,17.35,0.0,34.489536,8.852041,54.509804,5.665306,59.60784,64.0,
0.108194225,1.4,1724.0,19.0,15.0,15.36,0.0,35.01744,7.5992575,38.431374,5.01551,61.568626,66.0,
0.11208388,1.4,1741.0,19.0,15.0,16.5,0.0,35.59014,8.041426,42.35294,5.3877554,61.17647,67.0,
0.11303332,1.5,1750.0,19.0,15.0,4.4,0.0,36.1126,2.1128452,20.392157,1.4367347,60.784313,68.0,
