Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit,
0.0,0.0,0.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76471,0.0,
0.0,0.0,0.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76471,0.0,
0.0,0.0,0.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76471,0.0,
0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.76471,0.0,
0.0,0.0,0.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,72.15686,0.0,
0.0014160199,0.0,1567.0,19.0,14.0,6.77,0.0,0.0,0.0,23.529411,2.2106123,72.15686,0.0,
0.0033333949,0.0,1384.0,18.0,14.0,8.66,0.0,0.0,0.0,49.80392,2.827755,71.76471,0.0,
0.005624149,0.0,1394.0,18.0,14.0,12.54,0.0,0.12097163,409.46942,60.39216,4.094694,71.76471,1.0,
0.008085745,0.0,1464.0,17.0,14.0,12.17,0.0,0.5799406,99.34694,43.52941,3.9738777,72.15686,4.0,
0.010320925,0.0,1462.0,18.0,14.0,11.98,0.0,1.0151023,78.23673,50.588234,3.9118366,73.333336,5.0,
0.012660511,0.0,1376.0,18.0,14.0,9.83,0.0,1.1248884,160.48979,47.45098,3.209796,72.94118,2.0,
0.01444378,0.0,1371.0,18.0,14.0,10.43,0.0,1.0416011,160.48979,44.705883,3.4057145,72.15686,0.0,
0.016549902,0.0,1404.0,18.0,14.0,10.32,0.0,0.95693946,160.48979,45.882355,3.3697958,71.37255,0.0,
0.019241901,0.0,1440.0,19.0,14.0,14.7,0.0,1.1638947,120.00001,61.568626,4.8,70.588234,4.0,
0.021359114,0.0,1198.0,19.0,14.0,11.51,0.0,1.918994,28.910517,83.92157,3.7583673,69.01961,13.0,
0.024095558,0.0,1407.0,19.0,14.0,13.1,0.0,2.6018045,35.64626,48.627453,4.277551,67.05882,12.0,
0.025851771,0.0,1387.0,18.0,14.0,10.25,0.0,3.0439007,30.426716,45.490196,3.3469388,70.196075,11.0,
0.027546212,0.0,1418.0,18.0,14.0,8.99,0.0,3.0961611,73.38776,39.215687,2.9355104,71.76471,4.0,
0.028711036,0.0,1214.0,18.0,14.0,4.87,0.0,2.8954551,73.38776,25.882353,1.5902041,70.98039,0.0,
0.032055523,0.0,1909.0,18.0,14.0,17.0,0.0,2.7485344,73.38776,6.27451,5.55102,70.588234,0.0,
0.03557661,0.0,1369.0,18.0,14.0,15.0,0.0,2.9338431,81.632645,69.01961,4.8979588,70.98039,6.0,
0.036278598,0.0,842.0,19.0,14.0,3.39,0.0,3.0805488,18.44898,38.82353,1.1069388,72.15686,6.0,
0.039017193,0.0,1938.0,18.0,14.0,15.18,0.0,3.4778302,38.128727,65.09804,4.9567347,75.68627,13.0,
0.042069394,0.1,1705.0,18.0,14.0,16.7,0.0,4.2404947,23.708963,42.35294,5.4530616,76.47059,23.0,
0.04376764,0.1,2069.0,0.0,14.0,10.05,0.0,5.135373,10.938776,27.058823,3.281633,71.76471,30.0,
0.04430587,0.1,899.0,18.0,14.0,2.15,0.0,5.8643208,3.5102043,26.27451,0.70204085,70.98039,20.0,
0.04490301,0.1,791.0,18.0,14.0,3.3,0.0,5.766395,35.918365,40.784313,1.077551,71.37255,3.0,
