Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit,
0.003109015,0.0,1379.0,16.0,13.0,10.57,0.0,0.0,0.0,44.705883,3.4514284,88.23529,0.0,
0.0067164525,0.0,1407.0,16.0,13.0,13.04,0.0,0.0,0.0,43.52941,4.2579594,87.84314,0.0,
0.009673969,0.0,1406.0,16.0,13.0,10.59,0.0,0.0,0.0,43.92157,3.4579594,87.84314,0.0,
0.014015248,0.0,1515.0,17.0,13.0,13.24,0.0,0.8358912,144.10883,63.52941,4.323265,87.84314,3.0,
0.017893048,0.0,1465.0,17.0,13.0,17.63,0.0,0.8617464,575.67346,63.92157,5.7567344,86.666664,1.0,
0.02194026,0.0,1668.0,17.0,13.0,15.1,0.0,2.4937043,44.82375,47.843136,4.9306126,87.05882,11.0,
0.02386988,0.0,1124.0,17.0,13.0,7.52,0.0,4.2987957,15.346938,43.92157,2.4555101,86.666664,16.0,
0.024972847,0.0,1031.0,17.0,0.0,3.9,0.0,5.6715245,8.489796,30.19608,1.2734694,87.05882,15.0,
0.026388109,0.1,969.0,17.0,13.0,4.76,0.0,6.6620603,11.102041,39.60784,1.5542858,94.117645,14.0,
0.027850276,0.1,1721.0,16.0,13.0,4.22,0.0,8.651217,5.9911265,37.64706,1.3779591,92.54902,23.0,
0.031603165,0.1,1500.0,16.0,13.0,11.01,0.0,10.291426,14.979592,15.294118,3.5951023,90.196075,24.0,
0.03333802,0.1,1791.0,16.0,13.0,7.7,0.0,11.328314,9.670329,16.078432,2.5142856,87.05882,26.0,
0.034555037,0.1,1616.0,17.0,13.0,3.2,0.0,12.801059,4.0188384,9.411765,1.044898,86.666664,26.0,
0.03781006,0.2,980.0,16.0,12.0,9.06,0.0,13.077577,18.489798,25.09804,2.9583676,84.70588,16.0,
0.04225131,0.2,1296.0,16.0,12.0,15.79,0.0,13.389797,28.643991,60.39216,5.1559186,81.960785,18.0,
0.045414828,0.2,1286.0,16.0,12.0,13.89,0.0,14.103522,16.198252,72.54902,4.5355105,82.35294,28.0,
0.048705325,0.2,1685.0,16.0,12.0,11.84,0.0,15.391593,10.44898,40.784313,3.8661227,83.13725,37.0,
0.04903523,0.3,1777.0,16.0,12.0,1.58,0.0,16.347363,1.3228679,7.8431373,0.51591843,84.31373,39.0,
0.049680088,0.3,1578.0,16.0,12.0,2.59,0.0,17.208075,2.4163265,8.627451,0.8457143,86.666664,35.0,
0.051299144,0.3,1483.0,16.0,12.0,7.57,0.0,17.772314,7.72449,29.411764,2.4718368,85.882355,32.0,
0.052093618,0.3,1570.0,16.0,12.0,2.91,0.0,18.525185,2.7947178,10.196078,0.9502041,85.882355,34.0,
0.05268256,0.4,1487.0,16.0,12.0,2.9,0.0,19.008678,2.8695116,10.980392,0.9469388,86.27451,33.0,
0.054827977,0.4,1519.0,16.0,12.0,8.57,0.0,19.560505,8.479901,38.431374,2.7983675,85.4902,33.0,
0.055984892,0.4,1640.0,16.0,12.0,3.82,0.0,20.310652,3.4648523,15.686275,1.2473469,85.4902,36.0,
0.056526553,0.4,1598.0,16.0,12.0,2.22,0.0,20.830648,2.071137,7.0588236,0.7248979,85.4902,35.0,
0.057242367,0.5,1463.0,16.0,12.0,3.04,0.0,21.233232,3.0080395,12.156863,0.9926531,86.27451,33.0,
0.058061283,0.5,0.0,16.0,12.0,2.81,0.0,21.302683,3.9893522,29.80392,0.91755104,86.666664,23.0,
0.0639018,0.5,1294.0,16.0,12.0,20.39,0.0,21.179794,36.98866,60.39216,6.657959,87.45098,18.0,
0.06461831,0.5,2423.0,15.0,12.0,3.05,0.0,21.559149,2.9291718,5.882353,0.9959184,85.882355,34.0,
0.06909452,0.5,1680.0,15.0,12.0,22.15,0.0,21.918201,20.090702,68.62745,7.232653,84.70588,36.0,
0.072683044,0.5,1382.0,15.0,12.0,10.57,0.0,21.040142,20.090702,58.431374,3.4514284,84.70588,0.0,
0.07321613,0.6,1435.0,15.0,12.0,2.58,0.0,21.610405,1.8721088,9.019608,0.84244895,87.45098,45.0,
0.07398824,0.6,1392.0,16.0,12.0,2.87,0.0,22.253117,2.1794019,12.54902,0.93714285,89.411766,43.0,
0.07485196,0.6,959.0,16.0,11.0,2.84,0.0,21.522018,2.1794019,25.490196,0.92734694,91.37255,0.0,
0.077670015,0.6,803.0,16.0,11.0,10.21,0.0,21.593786,13.891156,30.980392,3.3338776,94.90196,24.0,
0.08395022,0.6,1816.0,15.0,11.0,24.38,0.0,21.683435,31.843266,65.09804,7.9608164,96.07843,25.0,
0.08820948,0.7,1667.0,15.0,11.0,18.59,0.0,21.965149,17.853542,48.235294,6.0702043,91.37255,34.0,
0.088738695,0.7,1948.0,15.0,11.0,2.41,0.0,22.394932,1.8736638,58.431374,0.7869388,87.05882,42.0,
0.08923035,0.7,1926.0,15.0,11.0,2.11,0.0,22.853703,1.602278,6.27451,0.68897957,85.882355,43.0,
0.08963472,0.8,1747.0,16.0,11.0,1.97,0.0,23.164171,1.6493983,6.27451,0.6432653,85.882355,39.0,
0.090258494,0.8,1575.0,16.0,11.0,2.52,0.0,23.432302,2.3510206,7.8431373,0.8228572,85.882355,35.0,
0.090844095,0.8,1403.0,16.0,11.0,2.94,0.0,23.567772,3.096774,12.54902,0.96,85.882355,31.0,
