time,Kraftstoffdruck,Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit,
07:02:27.125,,,,,,,,,,,,,,0.0,
07:02:27.595,,,,0.0,,,,,,,,,,,
07:02:27.596,,,,,,,,,,0.0,,,,,
07:02:27.734,,,,,,,,,,,0.0,,,,
07:02:27.735,,0.0,0.0,,,,,,,,,,,,
07:02:27.736,,,,,,,,,0.0,,,,,,
07:02:28.002,,,,,24.0,,0.0,,,,,,,,
07:02:28.287,40000.0,,,,,,,,,,,,,,
07:02:28.764,,,,,,19.0,,,,,,,,,
07:02:29.427,,,,,,,,0.0,,,,,,,
07:02:29.428,,,,,,,,,,,,0.0,,,
07:02:29.791,,,,,,,,,,,,,27.843138,,
07:02:30.268,,,,,,,,,,,,,,0.0,
07:02:30.433,,,,0.0,,,,,,,,,,,
07:02:30.439,,,,,,,,,,0.0,,,,,
07:02:30.574,,,,,,,,,,,0.0,,,,
07:02:30.577,,,0.0,,,,,,,,,,,,
07:02:30.582,,0.0,,,,,,,,,,,,,
07:02:30.583,,,,,,,,,0.0,,,,,,
07:02:30.712,,,,,24.0,,,,,,,,,,
07:02:30.715,,,,,,,0.0,,,,,,,,
07:02:30.855,40000.0,,,,,,,,,,,,,,
07:02:30.997,,,,,,19.0,,,,,,,,,
07:02:31.656,,,,,,,,0.0,,,,,,,
07:02:31.659,,,,,,,,,,,,0.0,,,
07:02:31.812,,,,,,,,,,,,,27.843138,,
07:02:32.090,,,,,,,,,,,,,,0.0,
07:02:32.245,,,,0.0,,,,,,,,,,,
07:02:32.246,,,,,,,,,,0.0,,,,,
07:02:32.388,,,,,,,,,,,0.0,,,,
07:02:32.390,,,0.0,,,,,,,,,,,,
07:02:32.391,,0.0,,,,,,,,,,,,,
07:02:32.392,,,,,,,,,0.0,,,,,,
07:02:32.532,,,,,24.0,,,,,,,,,,
07:02:32.533,,,,,,,0.0,,,,,,,,
07:02:32.699,40000.0,,,,,,,,,,,,,,
07:02:32.844,,,,,,19.0,,,,,,,,,
07:02:33.485,,,,,,,,0.0,,,,,,,
07:02:33.489,,,,,,,,,,,,0.0,,,
07:02:33.617,,,,,,,,,,,,,27.843138,,
07:02:34.119,,,,,,,,,,,,,,0.0,
07:02:34.285,,,,0.0,,,,,,,,,,,
07:02:34.286,,,,,,,,,,0.0,,,,,
07:02:34.416,,,,,,,,,,,0.0,,,,
07:02:34.418,,,0.0,,,,,,,,,,,,
07:02:34.419,,0.0,,,,,,,,,,,,,
07:02:34.420,,,,,,,,,0.0,,,,,,
07:02:34.552,,,,,24.0,,,,,,,,,,
07:02:34.553,,,,,,,0.0,,,,,,,,
07:02:34.701,40000.0,,,,,,,,,,,,,,
07:02:35.063,,,,,,19.0,,,,,,,,,
07:02:35.700,,,,,,,,0.0,,,,0.0,,,
07:02:35.856,,,,,,,,,,,,,27.843138,,
07:02:36.147,,,,,,,,,,,,,,0.0,
07:02:36.301,,,,0.0,,,,,,,,,,,
07:02:36.305,,,,,,,,,,0.0,,,,,
07:02:36.477,,,,,,,,,,,0.0,,,,
07:02:36.481,,,0.0,,,,,,,,,,,,
07:02:36.486,,0.0,,,,,,,,,,,,,
07:02:36.488,,,,,,,,,0.0,,,,,,
07:02:36.634,,,,,24.0,,,,,,,,,,
07:02:36.635,,,,,,,0.0,,,,,,,,
07:02:36.776,40000.0,,,,,,,,,,,,,,
07:02:36.927,,,,,,19.0,,,,,,,,,
07:02:37.596,,,,,,,,0.0,,,,,,,
07:02:37.607,,,,,,,,,,,,0.0,,,
07:02:37.902,,,,,,,,,,,,,27.843138,,
07:02:38.341,,,,,,,,,,,,,,0.0,
07:02:38.488,,,,0.0,,,,,,,,,,,
07:02:38.495,,,,,,,,,,0.0,,,,,
07:02:38.622,,,0.0,,,,,,,,0.0,,,,
07:02:38.623,,0.0,,,,,,,0.0,,,,,,
07:02:38.768,,,,,24.0,,0.0,,,,,,,,
07:02:38.897,40000.0,,,,,,,,,,,,,,
07:02:39.048,,,,,,19.0,,,,,,,,,
07:02:39.678,,,,,,,,0.0,,,,,,,
07:02:39.682,,,,,,,,,,,,0.0,,,
