time,Kraftstoffdruck,Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit,
17:16:21.287,,,,1782.0,,,,,,,,,,15.0,
17:16:21.289,,,,,,,,,,12.277551,10.196078,,,,
17:16:21.291,,,0.0,,,,,,,,,,,,
17:16:21.292,,0.0085677905,,,,,,,,,,,,,
17:16:21.293,,,,,,,,,10.503524,,,,,,
17:16:21.435,,,,,16.0,,5.64,,,,,,,,
17:16:21.552,2.8769998E7,,,,,,,,,,,,,,
17:16:21.726,,,,,,11.0,,,,,,,,,
17:16:22.371,,,,,,,,0.0,,,,,,,
17:16:22.381,,,,,,,,,,,,1.8416326,,,
17:16:22.535,,,,,,,,,,,,,31.37255,,
17:16:24.494,,,,,,,,,,,,,,13.0,
17:16:24.495,,,,1699.0,,,,,,,,,,,
17:16:24.499,,,,,,,,,,13.915228,,,,,
17:16:24.500,,,,,,,,,,,16.078432,,,,
17:16:24.502,,,0.0,,,,,,,,,,,,
17:16:24.505,,0.010181802,,,,,,,,,,,,,
17:16:24.507,,,,,,,,,11.163745,,,,,,
17:16:24.624,,,,,16.0,,,,,,,,,,
17:16:24.625,,,,,,,5.54,,,,,,,,
17:16:24.767,2.9509998E7,,,,,,,,,,,,,,
17:16:24.910,,,,,,11.0,,,,,,,,,
17:16:25.555,,,,,,,,0.0,,,,,,,
17:16:25.688,,,,,,,,,,,,1.8089796,,,
17:16:25.968,,,,,,,,,,,,,31.764706,,
17:16:27.684,,,,,,,,,,,,,,13.0,
17:16:27.685,,,,985.0,,,,,,,,,,,
17:16:27.688,,,,,,,,,,23.233908,,,,,
17:16:27.690,,,,,,,,,,,46.666668,,,,
17:16:27.866,,,0.0,,,,,,,,,,,,
17:16:27.867,,0.013003367,,,,,,,,,,,,,
17:16:28.025,,,,,,,,,11.576058,,,,,,
17:16:28.148,,,,,16.0,,,,,,,,,,
17:16:28.149,,,,,,,9.25,,,,,,,,
17:16:28.283,3.501E7,,,,,,,,,,,,,,
17:16:28.439,,,,,,11.0,,,,,,,,,
17:16:29.071,,,,,,,,0.0,,,,3.0204082,,,
17:16:29.406,,,,,,,,,,,,,33.333332,,
17:16:30.705,,,,,,,,,,,,,,24.0,
17:16:30.706,,,,1682.0,,,,,,,,,,,
17:16:30.709,,,,,,,,,,15.238094,,,,,
17:16:30.710,,,,,,,,,,,40.39216,,,,
17:16:30.712,,,0.1,,,,,,,,,,,,
17:16:30.715,,0.015895557,,,,,,,,,,,,,
17:16:30.716,,,,,,,,,13.396719,,,,,,
17:16:30.851,,,,,15.0,,,,,,,,,,
17:16:30.852,,,,,,,11.2,,,,,,,,
17:16:30.972,3.506E7,,,,,,,,,,,,,,
17:16:31.095,,,,,,11.0,,,,,,,,,
17:16:31.728,,,,,,,,0.0,,,,3.6571429,,,
17:16:31.862,,,,,,,,,,,,,34.117645,,
17:16:33.177,,,,,,,,,,,,,,26.0,
17:16:33.179,,,,1737.0,,,,,,,,,,,
17:16:33.181,,,,,,,,,,13.43799,,,,,
17:16:33.183,,,,,,,,,,,17.254902,,,,
17:16:33.185,,,0.1,,,,,,,,,,,,
17:16:33.188,,0.018295657,,,,,,,,,,,,,
17:16:33.189,,,,,,,,,14.892589,,,,,,
17:16:33.334,,,,,16.0,,10.7,,,,,,,,
17:16:33.471,3.3509998E7,,,,,,,,,,,,,,
17:16:33.602,,,,,,11.0,,,,,,,,,
17:16:34.258,,,,,,,,0.0,,,,3.4938776,,,
17:16:34.389,,,,,,,,,,,,,34.901962,,
17:16:35.682,,,,1842.0,,,,,,,,,,27.0,
17:16:35.684,,,,,,,,,,6.566893,29.019608,,,,
17:16:35.685,,0.019526457,0.1,,,,,,16.18781,,,,,,
17:16:35.814,,,,,15.0,,5.43,,,,,,,,
17:16:35.953,3.3409998E7,,,,,,,,,,,,,,
17:16:36.095,,,,,,11.0,,,,,,,,,
17:16:36.746,,,,,,,,0.0,,,,,,,
17:16:36.747,,,,,,,,,,,,1.7730612,,,
17:16:36.910,,,,,,,,,,,,,34.117645,,
17:16:38.452,,,,,,,,,,,,,,27.0,
17:16:38.453,,,,1753.0,,,,,,,,,,,
17:16:38.456,,,,,,,,,,3.4829934,,,,,
17:16:38.457,,,,,,,,,,,7.45098,,,,
17:16:38.459,,,0.1,,,,,,,,,,,,
17:16:38.461,,0.020251356,,,,,,,,,,,,,
17:16:38.463,,,,,,,,,17.337818,,,,,,
17:16:38.593,,,,,16.0,,,,,,,,,,
17:16:38.594,,,,,,,2.88,,,,,,,,
17:16:38.760,2.8299998E7,,,,,,,,,,,,,,
17:16:38.872,,,,,,11.0,,,,,,,,,
17:16:39.523,,,,,,,,0.0,,,,,,,
17:16:39.526,,,,,,,,,,,,0.94040823,,,
17:16:39.655,,,,,,,,,,,,,32.941177,,
17:16:41.192,,,,,,,,,,,,,,23.0,
17:16:41.194,,,,1555.0,,,,,,,,,,,
17:16:41.197,,,,,,,,,,4.8411713,,,,,
17:16:41.198,,,,,,,,,,,11.372549,,,,
17:16:41.199,,,0.1,,,,,,,,,,,,
17:16:41.202,,0.02109883,,,,,,,,,,,,,
17:16:41.203,,,,,,,,,17.875776,,,,,,
17:16:41.345,,,,,16.0,,,,,,,,,,
17:16:41.346,,,,,,,3.41,,,,,,,,
17:16:41.489,2.6549998E7,,,,,,,,,,,,,,
17:16:41.622,,,,,,11.0,,,,,,,,,
17:16:42.269,,,,,,,,0.0,,,,,,,
17:16:42.270,,,,,,,,,,,,1.1134694,,,
17:16:42.403,,,,,,,,,,,,,33.333332,,
17:16:43.713,,,,,,,,,,,,,,18.0,
17:16:43.714,,,,913.0,,,,,,,,,,,
17:16:43.717,,,,,,,,,,6.040816,,,,,
17:16:43.718,,,,,,,,,,,34.901962,,,,
17:16:43.719,,,0.2,,,,,,,,,,,,
17:16:43.722,,0.021859974,,,,,,,,,,,,,
17:16:43.723,,,,,,,,,17.885756,,,,,,
17:16:43.868,,,,,16.0,,,,,,,,,,
17:16:43.869,,,,,,,3.33,,,,,,,,
17:16:44.005,3.0809998E7,,,,,,,,,,,,,,
17:16:44.159,,,,,,11.0,,,,,,,,,
17:16:44.825,,,,,,,,0.0,,,,,,,
17:16:44.832,,,,,,,,,,,,1.0873469,,,
