time,Kraftstoffdruck,Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit,
16:29:10.919,,,,,,,,,,,,,,0.0,
16:29:11.089,,,,0.0,,,,,,,,,,,
16:29:11.091,,,,,,,,,,0.0,,,,,
16:29:11.221,,,,,,,,,,,0.0,,,,
16:29:11.224,,,0.0,,,,,,,,,,,,
16:29:11.229,,0.0,,,,,,,,,,,,,
16:29:11.231,,,,,,,,,0.0,,,,,,
16:29:11.375,,,,,16.0,,,,,,,,,,
16:29:11.379,,,,,,,0.0,,,,,,,,
16:29:11.531,20000.0,,,,,,,,,,,,,,
16:29:11.670,,,,,,11.0,,,,,,,,,
16:29:12.302,,,,,,,,0.0,,,,,,,
16:29:12.307,,,,,,,,,,,,0.0,,,
16:29:12.456,,,,,,,,,,,,,73.333336,,
16:29:12.765,,,,,,,,,,,,,,0.0,
16:29:13.112,,,,0.0,,,,,,,,,,,
16:29:13.117,,,,,,,,,,0.0,,,,,
16:29:13.266,,,,,,,,,,,0.0,,,,
16:29:13.267,,,0.0,,,,,,,,,,,,
16:29:13.268,,0.0,,,,,,,,,,,,,
16:29:13.269,,,,,,,,,0.0,,,,,,
16:29:13.627,,,,,16.0,,,,,,,,,,
16:29:13.642,,,,,,,0.0,,,,,,,,
16:29:13.776,480000.0,,,,,,,,,,,,,,
16:29:13.929,,,,,,11.0,,,,,,,,,
16:29:14.575,,,,,,,,0.0,,,,,,,
16:29:14.585,,,,,,,,,,,,0.0,,,
16:29:14.731,,,,,,,,,,,,,73.333336,,
16:29:15.016,,,,,,,,,,,,,,0.0,
16:29:15.147,,,,1705.0,,,,,,,,,,,
16:29:15.155,,,,,,,,,,0.0,,,,,
16:29:15.280,,,,,,,,,,,23.137255,,,,
16:29:15.283,,,0.0,,,,,,,,,,,,
16:29:15.289,,0.0014917642,,,,,,,,,,,,,
16:29:15.292,,,,,,,,,0.0,,,,,,
16:29:15.447,,,,,16.0,,,,,,,,,,
16:29:15.455,,,,,,,8.15,,,,,,,,
16:29:15.615,3.507E7,,,,,,,,,,,,,,
16:29:15.758,,,,,,11.0,,,,,,,,,
16:29:16.431,,,,,,,,0.0,,,,,,,
16:29:16.453,,,,,,,,,,,,2.6612244,,,
16:29:16.745,,,,,,,,,,,,,73.333336,,
16:29:17.268,,,,,,,,,,,,,,0.0,
16:29:17.407,,,,1365.0,,,,,,,,,,,
16:29:17.417,,,,,,,,,,0.0,,,,,
16:29:17.576,,,,,,,,,,,31.37255,,,,
16:29:17.585,,,0.0,,,,,,,,,,,,
16:29:17.592,,0.0029750294,,,,,,,,,,,,,
16:29:17.593,,,,,,,,,0.0,,,,,,
16:29:17.765,,,,,15.0,,,,,,,,,,
16:29:17.772,,,,,,,7.11,,,,,,,,
16:29:17.966,3.501E7,,,,,,,,,,,,,,
16:29:18.135,,,,,,11.0,,,,,,,,,
16:29:18.780,,,,,,,,0.0,,,,,,,
16:29:18.783,,,,,,,,,,,,2.3216326,,,
16:29:18.926,,,,,,,,,,,,,73.72549,,
16:29:19.205,,,,,,,,,,,,,,0.0,
16:29:19.337,,,,1379.0,,,,,,,,,,,
16:29:19.342,,,,,,,,,,0.0,,,,,
16:29:19.508,,,,,,,,,,,37.2549,,,,
16:29:19.510,,,0.0,,,,,,,,,,,,
16:29:19.513,,0.0044030193,,,,,,,,,,,,,
16:29:19.515,,,,,,,,,0.0,,,,,,
16:29:19.641,,,,,15.0,,,,,,,,,,
16:29:19.642,,,,,,,8.17,,,,,,,,
16:29:19.790,3.499E7,,,,,,,,,,,,,,
16:29:19.922,,,,,,11.0,,,,,,,,,
16:29:20.573,,,,,,,,0.0,,,,,,,
16:29:20.575,,,,,,,,,,,,2.6677551,,,
16:29:20.706,,,,,,,,,,,,,73.72549,,
16:29:20.991,,,,,,,,,,,,,,0.0,
16:29:21.122,,,,1414.0,,,,,,,,,,,
16:29:21.126,,,,,,,,,,0.0,,,,,
16:29:21.279,,,,,,,,,,,46.27451,,,,
16:29:21.281,,,0.0,,,,,,,,,,,,
16:29:21.285,,0.0059788474,,,,,,,,,,,,,
16:29:21.286,,,,,,,,,0.0,,,,,,
16:29:21.433,,,,,15.0,,,,,,,,,,
16:29:21.435,,,,,,,9.81,,,,,,,,
16:29:21.570,3.514E7,,,,,,,,,,,,,,
16:29:21.740,,,,,,11.0,,,,,,,,,
16:29:22.447,,,,,,,,0.0,,,,,,,
16:29:22.452,,,,,,,,,,,,3.2032652,,,
16:29:22.599,,,,,,,,,,,,,73.72549,,
16:29:23.283,,,,,,,,,,,,,,0.0,
16:29:23.431,,,,1403.0,,,,,,,,,,,
16:29:23.441,,,,,,,,,,0.0,,,,,
16:29:23.604,,,,,,,,,,,41.960785,,,,
16:29:23.607,,,0.0,,,,,,,,,,,,
16:29:23.614,,0.0080916155,,,,,,,,,,,,,
16:29:23.617,,,,,,,,,0.0,,,,,,
16:29:23.770,,,,,15.0,,,,,,,,,,
16:29:23.773,,,,,,,10.01,,,,,,,,
16:29:23.921,3.504E7,,,,,,,,,,,,,,
16:29:24.103,,,,,,11.0,,,,,,,,,
16:29:24.783,,,,,,,,0.0,,,,,,,
16:29:24.784,,,,,,,,,,,,3.2685716,,,
16:29:24.954,,,,,,,,,,,,,73.72549,,
16:29:25.814,,,,,,,,,,,,,,0.0,
16:29:25.975,,,,1400.0,,,,,,,,,,,
16:29:25.987,,,,,,,,,,0.0,,,,,
16:29:26.140,,,,,,,,,,,39.60784,,,,
16:29:26.142,,,0.0,,,,,,,,,,,,
16:29:26.146,,0.010248974,,,,,,,,,,,,,
16:29:26.148,,,,,,,,,0.0,,,,,,
16:29:26.292,,,,,15.0,,,,,,,,,,
16:29:26.296,,,,,,,9.39,,,,,,,,
16:29:26.437,3.496E7,,,,,,,,,,,,,,
16:29:26.559,,,,,,11.0,,,,,,,,,
16:29:27.212,,,,,,,,0.0,,,,,,,
16:29:27.228,,,,,,,,,,,,3.0661223,,,
16:29:27.371,,,,,,,,,,,,,73.72549,,
