time,Kraftstoffdruck,Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit,
07:02:44.608,,,,,,,,,,,,,,0.0,
07:02:44.738,,,,1413.0,,,,,,,,,,,
07:02:44.740,,,,,,,,,,0.0,,,,,
07:02:44.870,,,,,,,,,,,45.098038,,,,
07:02:44.871,,5.323754E-4,0.0,,,,,,0.0,,,,,,
07:02:45.028,,,,,19.0,,10.19,,,,,,,,
07:02:45.165,3.492E7,,,,,,,,,,,,,,
07:02:45.314,,,,,,17.0,,,,,,,,,
07:02:45.993,,,,,,,,0.0,,,,,,,
07:02:45.995,,,,,,,,,,,,3.3273466,,,
07:02:46.393,,,,,,,,,,,,,23.921568,,
07:02:46.667,,,,,,,,,,,,,,0.0,
07:02:46.805,,,,1411.0,,,,,,,,,,,
07:02:46.807,,,,,,,,,,0.0,,,,,
07:02:46.994,,,,,,,,,,,44.313725,,,,
07:02:46.995,,,0.0,,,,,,,,,,,,
07:02:46.996,,0.0024598131,,,,,,,0.0,,,,,,
07:02:47.135,,,,,20.0,,,,,,,,,,
07:02:47.136,,,,,,,10.0,,,,,,,,
07:02:47.270,3.498E7,,,,,,,,,,,,,,
07:02:47.397,,,,,,16.0,,,,,,,,,
07:02:48.057,,,,,,,,0.0,,,,,,,
07:02:48.059,,,,,,,,,,,,3.265306,,,
07:02:48.205,,,,,,,,,,,,,23.921568,,
07:02:48.500,,,,,,,,,,,,,,0.0,
07:02:48.620,,,,1382.0,,,,,,,,,,,
07:02:48.621,,,,,,,,,,0.0,,,,,
07:02:48.814,,,,,,,,,,,42.7451,,,,
07:02:48.817,,,0.0,,,,,,,,,,,,
07:02:48.820,,0.0041388627,,,,,,,,,,,,,
07:02:48.821,,,,,,,,,0.0,,,,,,
07:02:48.976,,,,,20.0,,,,,,,,,,
07:02:48.979,,,,,,,10.16,,,,,,,,
07:02:49.118,3.533E7,,,,,,,,,,,,,,
07:02:49.251,,,,,,16.0,,,,,,,,,
07:02:49.921,,,,,,,,0.0,,,,,,,
07:02:49.926,,,,,,,,,,,,3.3175511,,,
07:02:50.271,,,,,,,,,,,,,23.921568,,
07:02:50.697,,,,,,,,,,,,,,0.0,
07:02:50.881,,,,1416.0,,,,,,,,,,,
07:02:50.884,,,,,,,,,,0.0,,,,,
07:02:51.087,,,,,,,,,,,35.686275,,,,
07:02:51.089,,,0.0,,,,,,,,,,,,
07:02:51.095,,0.005909844,,,,,,,,,,,,,
07:02:51.096,,,,,,,,,0.0,,,,,,
07:02:51.299,,,,,21.0,,,,,,,,,,
07:02:51.304,,,,,,,8.59,,,,,,,,
07:02:51.485,3.507E7,,,,,,,,,,,,,,
07:02:51.637,,,,,,16.0,,,,,,,,,
07:02:52.283,,,,,,,,0.0,,,,,,,
07:02:52.286,,,,,,,,,,,,2.804898,,,
07:02:52.411,,,,,,,,,,,,,23.921568,,
07:02:52.736,,,,,,,,,,,,,,0.0,
07:02:53.082,,,,1061.0,,,,,,,,,,,
07:02:53.084,,,,,,,,,,0.0,,,,,
07:02:53.223,,,,,,,,,,,28.235294,,,,
07:02:53.224,,0.006775774,0.0,,,,,,,,,,,,
07:02:53.227,,,,,,,,,0.0,,,,,,
07:02:53.385,,,,,21.0,,,,,,,,,,
07:02:53.386,,,,,,,4.48,,,,,,,,
07:02:53.529,3.404E7,,,,,,,,,,,,,,
07:02:53.660,,,,,,16.0,,,,,,,,,
07:02:54.313,,,,,,,,0.0,,,,,,,
07:02:54.314,,,,,,,,,,,,1.4628572,,,
07:02:54.451,,,,,,,,,,,,,23.921568,,
07:02:54.855,,,,,,,,,,,,,,0.0,
07:02:55.172,,,,887.0,,,,,,,,,,,
07:02:55.177,,,,,,,,,,0.0,,,,,
07:02:55.322,,,0.0,,,,,,,,59.215687,,,,
07:02:55.323,,0.007440853,,,,,,,0.0,,,,,,
07:02:55.465,,,,,22.0,,,,,,,,,,
07:02:55.469,,,,,,,3.49,,,,,,,,
07:02:55.863,3.503E7,,,,,,,,,,,,,,
07:02:56.048,,,,,,16.0,,,,,,,,,
07:02:56.672,,,,,,,,0.0,,,,,,,
07:02:56.675,,,,,,,,,,,,1.1395919,,,
07:02:56.839,,,,,,,,,,,,,23.529411,,
07:02:57.371,,,,,,,,,,,,,,2.0,
07:02:57.516,,,,886.0,,,,,,,,,,,
07:02:57.519,,,,,,,,,,46.857143,,,,,
07:02:57.671,,,,,,,,,,,35.686275,,,,
07:02:57.672,,,0.0,,,,,,,,,,,,
07:02:57.697,,0.008054421,,,,,,,0.3541262,,,,,,
07:02:57.839,,,,,22.0,,,,,,,,,,
07:02:57.840,,,,,,,2.87,,,,,,,,
