time,Kraftstoffdruck,Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit,
07:03:31.250,,,,,,,,,,,,,,0.0,
07:03:31.570,,,,0.0,,,,,,,,,,,
07:03:31.574,,,,,,,,,,0.0,,,,,
07:03:31.702,,,,,,,,,,,0.0,,,,
07:03:31.703,,,0.0,,,,,,,,,,,,
07:03:31.704,,0.0,,,,,,,,,,,,,
07:03:31.705,,,,,,,,,0.0,,,,,,
07:03:31.844,,,,,23.0,,,,,,,,,,
07:03:31.847,,,,,,,0.0,,,,,,,,
07:03:31.980,20000.0,,,,,,,,,,,,,,
07:03:32.123,,,,,,17.0,,,,,,,,,
07:03:32.757,,,,,,,,0.0,,,,,,,
07:03:32.758,,,,,,,,,,,,0.0,,,
07:03:33.104,,,,,,,,,,,,,71.76471,,
07:03:34.289,,,,0.0,,,,,,,,,,0.0,
07:03:34.292,,,,,,,,,,0.0,,,,,
07:03:34.297,,,,,,,,,,,0.0,,,,
07:03:34.302,,,0.0,,,,,,,,,,,,
07:03:34.306,,0.0,,,,,,,,,,,,,
07:03:34.308,,,,,,,,,0.0,,,,,,
07:03:34.640,,,,,23.0,,,,,,,,,,
07:03:34.656,,,,,,,0.0,,,,,,,,
07:03:34.817,30000.0,,,,,,,,,,,,,,
07:03:35.153,,,,,,17.0,,,,,,,,,
07:03:35.778,,,,,,,,0.0,,,,,,,
07:03:35.779,,,,,,,,,,,,0.0,,,
07:03:35.925,,,,,,,,,,,,,71.76471,,
07:03:37.148,,,,0.0,,,,,,,,,,0.0,
07:03:37.149,,,,,,,,,,0.0,,,,,
07:03:37.150,,,,,,,,,,,0.0,,,,
07:03:37.151,,,0.0,,,,,,,,,,,,
07:03:37.152,,0.0,,,,,,,0.0,,,,,,
07:03:37.316,,,,,23.0,,,,,,,,,,
07:03:37.319,,,,,,,0.0,,,,,,,,
07:03:37.444,30000.0,,,,,,,,,,,,,,
07:03:37.577,,,,,,17.0,,,,,,,,,
07:03:38.268,,,,,,,,0.0,,,,,,,
07:03:38.269,,,,,,,,,,,,0.0,,,
07:03:38.422,,,,,,,,,,,,,71.76471,,
07:03:39.498,,,,,,,,,,,,,,0.0,
07:03:39.499,,,,0.0,,,,,,0.0,,,,,
07:03:39.500,,,0.0,,,,,,,,0.0,,,,
07:03:39.501,,0.0,,,,,,,0.0,,,,,,
07:03:39.665,,,,,23.0,,0.0,,,,,,,,
07:03:39.844,30000.0,,,,,,,,,,,,,,
07:03:40.232,,,,,,17.0,,,,,,,,,
07:03:40.860,,,,,,,,0.0,,,,0.0,,,
07:03:41.003,,,,,,,,,,,,,71.76471,,
07:03:42.143,,,,,,,,,,,,,,0.0,
07:03:42.144,,,,0.0,,,,,,,,,,,
07:03:42.147,,,,,,,,,,0.0,,,,,
07:03:42.148,,,,,,,,,,,0.0,,,,
07:03:42.151,,,0.0,,,,,,,,,,,,
07:03:42.154,,0.0,,,,,,,,,,,,,
07:03:42.156,,,,,,,,,0.0,,,,,,
07:03:42.283,,,,,23.0,,,,,,,,,,
07:03:42.284,,,,,,,0.0,,,,,,,,
07:03:42.435,30000.0,,,,,,,,,,,,,,
07:03:42.556,,,,,,17.0,,,,,,,,,
07:03:43.213,,,,,,,,0.0,,,,0.0,,,
07:03:43.336,,,,,,,,,,,,,71.76471,,
07:03:44.425,,,,0.0,,,,,,,,,,0.0,
07:03:44.428,,,,,,,,,,0.0,,,,,
07:03:44.429,,,,,,,,,,,0.0,,,,
07:03:44.438,,,0.0,,,,,,,,,,,,
07:03:44.439,,0.0,,,,,,,0.0,,,,,,
07:03:44.590,,,,,23.0,,,,,,,,,,
07:03:44.595,,,,,,,0.0,,,,,,,,
07:03:44.735,30000.0,,,,,,,,,,,,,,
07:03:44.853,,,,,,17.0,,,,,,,,,
07:03:45.478,,,,,,,,0.0,,,,,,,
07:03:45.479,,,,,,,,,,,,0.0,,,
07:03:45.612,,,,,,,,,,,,,71.76471,,
07:03:46.525,,,,0.0,,,,,,,,,,0.0,
07:03:46.535,,,,,,,,,,0.0,,,,,
07:03:46.536,,,0.0,,,,,,,,0.0,,,,
07:03:46.537,,0.0,,,,,,,0.0,,,,,,
07:03:46.679,,,,,23.0,,,,,,,,,,
07:03:46.680,,,,,,,0.0,,,,,,,,
07:03:46.823,30000.0,,,,,,,,,,,,,,
07:03:47.140,,,,,,17.0,,,,,,,,,
07:03:47.935,,,,,,,,0.0,,,,,,,
07:03:47.937,,,,,,,,,,,,0.0,,,
07:03:48.073,,,,,,,,,,,,,71.76471,,
07:03:49.384,,,,,,,,,,,,,,0.0,
07:03:49.386,,,,0.0,,,,,,,,,,,
07:03:49.391,,,,,,,,,,0.0,0.0,,,,
07:03:49.393,,,0.0,,,,,,,,,,,,
07:03:49.397,,0.0,,,,,,,,,,,,,
07:03:49.399,,,,,,,,,0.0,,,,,,
07:03:49.519,,,,,23.0,,,,,,,,,,
07:03:49.521,,,,,,,0.0,,,,,,,,
07:03:49.670,30000.0,,,,,,,,,,,,,,
07:03:49.849,,,,,,17.0,,,,,,,,,
07:03:50.520,,,,,,,,0.0,,,,,,,
07:03:50.524,,,,,,,,,,,,0.0,,,
07:03:50.671,,,,,,,,,,,,,71.76471,,
07:03:51.611,,,,,,,,,,,,,,0.0,
07:03:51.612,,,,0.0,,,,,,,,,,,
07:03:51.617,,,,,,,,,,0.0,,,,,
07:03:51.618,,,,,,,,,,,0.0,,,,
07:03:51.621,,,0.0,,,,,,,,,,,,
07:03:51.625,,0.0,,,,,,,,,,,,,
07:03:51.627,,,,,,,,,0.0,,,,,,
07:03:51.786,,,,,23.0,,,,,,,,,,
07:03:51.788,,,,,,,0.0,,,,,,,,
07:03:51.916,30000.0,,,,,,,,,,,,,,
07:03:52.051,,,,,,17.0,,,,,,,,,
07:03:52.746,,,,,,,,0.0,,,,,,,
07:03:52.748,,,,,,,,,,,,0.0,,,
07:03:53.249,,,,,,,,,,,,,71.76471,,
07:03:54.535,,,,0.0,,,,,,,,,,0.0,
07:03:54.539,,,,,,,,,,0.0,0.0,,,,
07:03:54.542,,,0.0,,,,,,,,,,,,
