time,Kraftstoffdruck,Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit,
17:17:55.006,,,,1379.0,,,,,,,,,,0.0,
17:17:55.013,,,,,,,,,,0.0,,,,,
17:17:55.014,,,,,,,,,,,44.705883,,,,
17:17:55.016,,,0.0,,,,,,,,,,,,
17:17:55.018,,0.003109015,,,,,,,,,,,,,
17:17:55.019,,,,,,,,,0.0,,,,,,
17:17:55.175,,,,,16.0,,,,,,,,,,
17:17:55.176,,,,,,,10.57,,,,,,,,
17:17:55.314,3.503E7,,,,,,,,,,,,,,
17:17:55.443,,,,,,13.0,,,,,,,,,
17:17:56.123,,,,,,,,0.0,,,,,,,
17:17:56.132,,,,,,,,,,,,3.4514284,,,
17:17:56.267,,,,,,,,,,,,,88.23529,,
17:17:58.057,,,,,,,,,,,,,,0.0,
17:17:58.058,,,,1407.0,,,,,,,,,,,
17:17:58.068,,,,,,,,,,0.0,,,,,
17:17:58.070,,,,,,,,,,,43.52941,,,,
17:17:58.071,,,0.0,,,,,,,,,,,,
17:17:58.072,,0.0067164525,,,,,,,,,,,,,
17:17:58.073,,,,,,,,,0.0,,,,,,
17:17:58.198,,,,,16.0,,,,,,,,,,
17:17:58.199,,,,,,,13.04,,,,,,,,
17:17:58.358,3.515E7,,,,,,,,,,,,,,
17:17:58.706,,,,,,13.0,,,,,,,,,
17:17:59.343,,,,,,,,0.0,,,,,,,
17:17:59.354,,,,,,,,,,,,4.2579594,,,
17:17:59.913,,,,,,,,,,,,,87.84314,,
17:18:01.123,,,,,,,,,,,,,,0.0,
17:18:01.124,,,,1406.0,,,,,,,,,,,
17:18:01.134,,,,,,,,,,0.0,,,,,
17:18:01.138,,,,,,,,,,,43.92157,,,,
17:18:01.145,,,0.0,,,,,,,,,,,,
17:18:01.152,,0.009673969,,,,,,,,,,,,,
17:18:01.157,,,,,,,,,0.0,,,,,,
17:18:01.335,,,,,16.0,,,,,,,,,,
17:18:01.336,,,,,,,10.59,,,,,,,,
17:18:01.458,3.52E7,,,,,,,,,,,,,,
17:18:01.819,,,,,,13.0,,,,,,,,,
17:18:02.455,,,,,,,,0.0,,,,,,,
17:18:02.465,,,,,,,,,,,,3.4579594,,,
17:18:02.651,,,,,,,,,,,,,87.84314,,
17:18:04.754,,,,1515.0,,,,,,,,,,3.0,
17:18:04.758,,,,,,,,,,144.10883,63.52941,,,,
17:18:04.761,,,0.0,,,,,,,,,,,,
17:18:04.764,,0.014015248,,,,,,,,,,,,,
17:18:04.776,,,,,,,,,0.8358912,,,,,,
17:18:04.953,,,,,17.0,,,,,,,,,,
17:18:04.957,,,,,,,13.24,,,,,,,,
17:18:05.102,3.53E7,,,,,,,,,,,,,,
17:18:05.249,,,,,,13.0,,,,,,,,,
17:18:05.896,,,,,,,,0.0,,,,,,,
17:18:05.898,,,,,,,,,,,,4.323265,,,
17:18:06.043,,,,,,,,,,,,,87.84314,,
17:18:07.172,,,,,,,,,,,,,,1.0,
17:18:07.175,,,,1465.0,,,,,,,,,,,
17:18:07.181,,,,,,,,,,575.67346,,,,,
17:18:07.183,,,,,,,,,,,63.92157,,,,
17:18:07.185,,,0.0,,,,,,,,,,,,
17:18:07.190,,0.017893048,,,,,,,,,,,,,
17:18:07.195,,,,,,,,,0.8617464,,,,,,
17:18:07.586,,,,,17.0,,,,,,,,,,
17:18:07.587,,,,,,,17.63,,,,,,,,
17:18:07.746,3.489E7,,,,,,,,,,,,,,
17:18:07.882,,,,,,13.0,,,,,,,,,
17:18:08.517,,,,,,,,0.0,,,,,,,
17:18:08.524,,,,,,,,,,,,5.7567344,,,
17:18:08.712,,,,,,,,,,,,,86.666664,,
17:18:10.129,,,,,,,,,,,,,,11.0,
17:18:10.131,,,,1668.0,,,,,,,,,,,
17:18:10.136,,,,,,,,,,44.82375,47.843136,,,,
17:18:10.142,,0.02194026,0.0,,,,,,,,,,,,
17:18:10.143,,,,,,,,,2.4937043,,,,,,
17:18:10.300,,,,,17.0,,,,,,,,,,
17:18:10.303,,,,,,,15.1,,,,,,,,
17:18:10.449,3.512E7,,,,,,,,,,,,,,
17:18:10.594,,,,,,13.0,,,,,,,,,
17:18:11.254,,,,,,,,0.0,,,,,,,
17:18:11.259,,,,,,,,,,,,4.9306126,,,
17:18:11.838,,,,,,,,,,,,,87.05882,,
17:18:12.961,,,,,,,,,,,,,,16.0,
17:18:12.962,,,,1124.0,,,,,,,,,,,
17:18:12.968,,,,,,,,,,15.346938,43.92157,,,,
17:18:12.969,,,0.0,,,,,,,,,,,,
17:18:12.977,,0.02386988,,,,,,,4.2987957,,,,,,
17:18:13.119,,,,,17.0,,,,,,,,,,
17:18:13.123,,,,,,,7.52,,,,,,,,
17:18:13.252,3.553E7,,,,,,,,,,,,,,
17:18:13.591,,,,,,13.0,,,,,,,,,
17:18:14.238,,,,,,,,0.0,,,,,,,
17:18:14.245,,,,,,,,,,,,2.4555101,,,
