time,Kraftstoffdruck,Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit,
07:04:57.949,,,,,,,,,,,,,,0.0,
07:04:58.077,,,,0.0,,,,,,,,,,,
07:04:58.079,,,,,,,,,,0.0,,,,,
07:04:58.237,,,,,,,,,,,0.0,,,,
07:04:58.238,,,0.0,,,,,,,,,,,,
07:04:58.239,,0.0,,,,,,,0.0,,,,,,
07:04:58.387,,,,,23.0,,0.0,,,,,,,,
07:04:58.511,40000.0,,,,,,,,,,,,,,
07:04:59.138,,,,,,0.0,,,,,,,,,
07:04:59.773,,,,,,,,0.0,,,,,,,
07:04:59.774,,,,,,,,,,,,0.0,,,
07:04:59.911,,,,,,,,,,,,,25.09804,,
07:05:00.399,,,,,,,,,,,,,,0.0,
07:05:00.547,,,,0.0,,,,,,,,,,,
07:05:00.549,,,,,,,,,,0.0,,,,,
07:05:00.689,,,,,,,,,,,0.0,,,,
07:05:00.692,,,0.0,,,,,,,,,,,,
07:05:00.693,,0.0,,,,,,,0.0,,,,,,
07:05:00.822,,,,,23.0,,,,,,,,,,
07:05:00.823,,,,,,,0.0,,,,,,,,
07:05:01.388,40000.0,,,,,,,,,,,,,,
07:05:01.684,,,,,,17.0,,,,,,,,,
07:05:02.454,,,,,,,,0.0,,,,,,,
07:05:02.462,,,,,,,,,,,,0.0,,,
07:05:02.742,,,,,,,,,,,,,25.09804,,
07:05:04.295,,,,,,,,,,,,,,0.0,
07:05:04.296,,,,0.0,,,,,,,,,,,
07:05:04.300,,,,,,,,,,0.0,,,,,
07:05:04.301,,,,,,,,,,,0.0,,,,
07:05:04.303,,,0.0,,,,,,,,,,,,
