time,Kraftstoffdruck,Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit,
07:22:01.267,,,,,,,,,,,,,,0.0,
07:22:01.733,,,,781.0,,,,,,0.0,,,,,
07:22:01.855,,,,,,,,,,,40.39216,,,,
07:22:01.858,,,0.0,,,,,,,,,,,,
07:22:01.866,,7.996055E-4,,,,,,,,,,,,,
07:22:01.870,,,,,,,,,0.0,,,,,,
07:22:02.051,,,,,20.0,,,,,,,,,,
07:22:02.052,,,,,,,3.13,,,,,,,,
07:22:02.243,3.486E7,,,,,,,,,,,,,,
07:22:02.459,,,,,,15.0,,,,,,,,,
07:22:03.211,,,,,,,,0.0,,,,,,,
07:22:03.212,,,,,,,,,,,,1.0220408,,,
07:22:03.311,,,,,,,,,,,,,81.960785,,
07:22:04.036,,,,,,,,,,,,,,0.0,
07:22:04.373,,,,775.0,,,,,,,,,,,
07:22:04.377,,,,,,,,,,0.0,,,,,
07:22:04.652,,,,,,,,,,,40.784313,,,,
07:22:04.922,,,0.0,,,,,,,,,,,,
07:22:05.121,,0.0017363727,,,,,,,,,,,,,
07:22:05.122,,,,,,,,,0.0,,,,,,
07:22:05.255,,,,,20.0,,,,,,,,,,
07:22:05.256,,,,,,,3.17,,,,,,,,
07:22:05.393,3.521E7,,,,,,,,,,,,,,
07:22:05.542,,,,,,15.0,,,,,,,,,
07:22:06.170,,,,,,,,0.0,,,,,,,
07:22:06.171,,,,,,,,,,,,1.035102,,,
07:22:06.567,,,,,,,,,,,,,81.960785,,
07:22:07.883,,,,,,,,,,,,,,0.0,
07:22:07.885,,,,774.0,,,,,,0.0,,,,,
07:22:07.888,,,,,,,,,,,40.39216,,,,
07:22:07.889,,,0.0,,,,,,,,,,,,
07:22:07.890,,0.0025266584,,,,,,,0.0,,,,,,
07:22:08.053,,,,,20.0,,,,,,,,,,
07:22:08.054,,,,,,,3.15,,,,,,,,
07:22:08.208,3.483E7,,,,,,,,,,,,,,
07:22:08.333,,,,,,14.0,,,,,,,,,
07:22:09.055,,,,,,,,0.0,,,,,,,
07:22:09.056,,,,,,,,,,,,1.0285715,,,
07:22:09.140,,,,,,,,,,,,,81.960785,,
07:22:10.876,,,,,,,,,,,,,,0.0,
07:22:10.877,,,,780.0,,,,,,,,,,,
07:22:10.884,,,,,,,,,,0.0,,,,,
07:22:10.888,,,,,,,,,,,41.568626,,,,
07:22:10.890,,,0.0,,,,,,,,,,,,
