time,Kraftstoffdruck,Kraftstoffverbrauch der Reise,Reisedistanz,Motor-Umdrehungen,Einlaß-Lufttemperatur,Umgebungstemperatur,Luftdurchfluß,Motoröltemperatur,Durchschnittliche Reisegeschwindigkeit,Kraftstoffverbrauch,Berechneter Lastwert,Zeit-Kraftstoffverbrauch.,Kraftstofftank-Inhalt,Geschwindigkeit,
07:26:37.884,,,,,,,,,,,,,,0.0,
07:26:38.028,,,,1433.0,,,,,,0.0,,,,,
07:26:38.183,,,,,,,,,,,44.705883,,,,
07:26:38.184,,,0.0,,,,,,,,,,,,
07:26:38.185,,0.0029169843,,,,,,,,,,,,,
07:26:38.186,,,,,,,,,0.0,,,,,,
07:26:38.379,,,,,18.0,,,,,,,,,,
07:26:38.380,,,,,,,10.23,,,,,,,,
07:26:38.703,3.491E7,,,,,,,,,,,,,,
07:26:38.884,,,,,,15.0,,,,,,,,,
07:26:39.517,,,,,,,,0.0,,,,,,,
07:26:39.518,,,,,,,,,,,,3.3404078,,,
07:26:39.707,,,,,,,,,,,,,56.862743,,
07:26:41.747,,,,0.0,,,,,,,,,,0.0,
07:26:41.749,,,,,,,,,,0.0,41.17647,,,,
07:26:41.750,,,0.0,,,,,,,,,,,,
07:26:41.751,,0.006031777,,,,,,,0.0,,,,,,
07:26:41.907,,,,,18.0,,,,,,,,,,
07:26:41.909,,,,,,,9.63,,,,,,,,
07:26:42.056,3.5E7,,,,,,,,,,,,,,
07:26:42.333,,,,,,15.0,,,,,,,,,
07:26:43.156,,,,,,,,0.0,,,,,,,
07:26:43.161,,,,,,,,,,,,3.14449,,,
07:26:43.288,,,,,,,,,,,,,56.862743,,
07:26:45.135,,,,1396.0,,,,,,,,,,0.0,
07:26:45.136,,,,,,,,,,0.0,38.82353,,,,
07:26:45.137,,0.008901127,0.0,,,,,,,,,,,,
07:26:45.138,,,,,,,,,0.0,,,,,,
07:26:45.327,,,,,17.0,,,,,,,,,,
07:26:45.328,,,,,,,9.34,,,,,,,,
07:26:45.446,3.486E7,,,,,,,,,,,,,,
07:26:45.580,,,,,,14.0,,,,,,,,,
07:26:46.253,,,,,,,,0.0,,,,3.0497963,,,
07:26:46.392,,,,,,,,,,,,,56.862743,,
07:26:48.493,,,,,,,,,,,,,,0.0,
07:26:48.494,,,,1406.0,,,,,,,,,,,
